total,l1,l2,l3,l2r
1,0,15,12,0
2,0,15,12,0
3,0,14,14,1
24,0,14,13,1
25,0,13,14,2
90,0,13,12,2
91,0,12,13,3
440,0,12,8,3
441,0,11,10,4
924,0,11,5,4
925,0,10,7,5
1088,0,10,6,5
1089,0,9,8,6
1254,0,9,7,6
1255,0,8,9,7
1534,0,8,7,7
1535,0,7,9,8
1700,0,7,8,8
1701,0,6,10,9
2251,0,6,6,9
2252,0,5,8,10
2854,0,5,4,10
2855,0,4,6,11
3027,0,4,5,11
3028,0,3,7,12
3364,0,3,5,12
3365,0,2,7,13
3863,0,2,4,13
3864,0,1,6,14
4048,0,1,5,14
