filename,score,niqe_accepted
3_1_0_20231112181736189939.png,8.221915704868307,True
3_1_0_20231112181755955311.png,4.792922422929762,True
3_1_0_20231112181823158505.png,7.180832442299249,True
3_1_0_20231112181850064032.png,6.412284229136492,True
3_1_0_20231112181908136932.png,5.452675689210893,True
4_0_3_20231112181938325798.png,6.30501523960816,True
4_0_3_20231112182000895612.png,5.247536813380145,True
4_0_3_20231112182030384065.png,6.354488921674245,True
4_0_3_20231112182047893562.png,5.524461987353831,True
4_0_3_20231112182105930379.png,3.417766383300603,True
4_0_3_20231112182126990321.png,7.554051886675459,True
4_1_2_20231112182152249254.png,6.901154748655903,True
4_1_2_20231112182219821726.png,7.729651488525278,True
4_1_2_20231112182242768792.png,6.984952545213078,True
4_1_2_20231112182312612634.png,5.1629855690988125,True
4_1_2_20231112182336368335.png,7.688925669915475,True
5_0_1_20231112182403243494.png,4.607351257986949,True
5_0_1_20231112182424221622.png,8.561156057284467,True
5_0_1_20231112182455696024.png,11.556878123276537,False
5_0_1_20231112182522354838.png,5.231116953086385,True
5_0_1_20231112182552296451.png,5.394791854960914,True
5_1_0_20231112182647633452.png,9.96872194059913,False
5_1_0_20231112182711767749.png,9.21587572267305,False
5_1_0_20231112182739920159.png,4.71825621500597,True
5_1_0_20231112182857660654.png,5.223667535375816,True
5_1_0_20231112183221954414.png,7.086246785154297,True
5_1_0_20231112183452890434.png,5.442712403702969,True
5_1_0_20231112183518802517.png,6.058297555132358,True
6_0_0_20231112183548624801.png,4.727074660555762,True
6_0_0_20231112183657744005.png,5.835028945324689,True
6_0_0_20231112183727241467.png,8.244406945793445,True
6_0_0_20231112183819351491.png,5.972085794459448,True
6_0_0_20231112183847502937.png,5.363116517481036,True
6_0_0_20231112183948213296.png,4.981885770916421,True
6_1_3_20231113121140832010.png,6.463289843907288,True
6_1_3_20231113121209697327.png,6.468244694041955,True
6_1_3_20231113121236894881.png,7.063089163071097,True
6_1_3_20231113121257893440.png,6.7268704004706334,True
7_0_2_20231113121329865487.png,8.50186754342101,True
7_0_2_20231113122043796216.png,9.502672806068258,False
7_0_2_20231113122111398333.png,5.758785731373552,True
7_0_2_20231113122133954904.png,6.300671783298173,True
7_0_2_20231113122201139981.png,6.697253951090644,True
7_1_1_20231113122228363656.png,10.018695222168692,False
7_1_1_20231113122309725400.png,3.676653668356916,True
7_1_1_20231113122338570701.png,4.78624105921957,True
7_1_1_20231113122411963110.png,8.163836353280843,True
7_1_1_20231113122444446171.png,7.134261074260566,True
7_1_1_20231113122510274522.png,4.791132008094063,True
7_1_1_20231113122554738277.png,8.851451522491967,False
7_1_1_20231113122614059419.png,5.944999167409855,True
7_1_1_20231113122633291520.png,3.998592814926961,True
0_0_1_20231113154022720432.png,7.117888435890217,True
0_0_1_20231113154042399361.png,4.433491964785447,True
0_0_1_20231113154230375401.png,9.078214376552603,False
0_0_1_20231113154325301947.png,10.587284964496831,False
0_0_1_20231113154416373898.png,4.09248260743485,True
0_0_1_20231113154527021284.png,6.197229281599589,True
0_1_3_20231113154210517298.png,6.594803594522662,True
0_1_3_20231113154251672519.png,7.062920617974254,True
0_1_3_20231113154348106730.png,7.631714885907639,True
0_1_3_20231113154447974640.png,8.426875861179266,True
1_0_0_20231113141103737498.png,6.690597572450597,True
1_0_0_20231113141127389240.png,6.004457161334222,True
1_0_0_20231113141151916522.png,3.091282668771534,True
1_0_0_20231113141223548973.png,4.625569352302203,True
1_0_0_20231113141247307734.png,3.723464098020174,True
1_1_2_20231113141314769258.png,5.741968287925863,True
1_1_2_20231113141351490434.png,4.320270054921021,True
1_1_2_20231113141429785976.png,7.294283853166856,True
1_1_2_20231113141505936109.png,5.266252068381244,True
2_0_3_20231113141529829126.png,6.136532771070517,True
2_0_3_20231113141559341576.png,8.877382807381734,False
2_0_3_20231113141636500810.png,6.036752570023792,True
2_0_3_20231113141703391736.png,6.347495441465225,True
2_0_3_20231113141733738177.png,7.993729274290998,True
2_0_3_20231113141757282285.png,5.937021643388896,True
2_1_1_20231113141824486133.png,7.126160146069179,True
2_1_1_20231113141846375594.png,11.08037229799261,False
2_1_1_20231113141912945223.png,6.288679395708818,True
2_1_1_20231113141937492051.png,5.42989585982349,True
2_1_1_20231113141956254005.png,5.589712724188779,True
3_0_2_20231113142028139187.png,7.491706964586442,True
3_0_2_20231113142054619489.png,3.325543835000928,True
3_0_2_20231113142120228171.png,8.185236313824646,True
3_0_2_20231113142143206966.png,8.076758059757541,True
3_0_2_20231113142204548806.png,7.492977901487015,True
3_0_2_20231113142225239500.png,9.00058825938259,False
3_1_0_20231113142300597274.png,12.695792872950818,False
3_1_0_20231113142324304818.png,7.447999285832203,True
3_1_0_20231113142411426276.png,5.505538026621295,True
3_1_0_20231113142451767523.png,8.884400152342732,False
3_1_0_20231113142542022938.png,7.961547450060576,True
3_1_0_20231113142601798574.png,7.436277643512271,True
4_0_3_20231113142624253960.png,10.853870246469208,False
4_0_3_20231113142645076191.png,6.469121991512498,True
4_0_3_20231113142706774537.png,8.602057166916152,True
4_0_3_20231113142732338952.png,7.480134667368584,True
4_0_3_20231113142758064413.png,9.395902286569507,False
4_1_2_20231113142845456959.png,5.62996333994648,True
4_1_2_20231113142913646113.png,5.1390922997083415,True
4_1_2_20231113143015165170.png,6.15975526867087,True
4_1_2_20231113143102027606.png,4.244502278606521,True
4_1_2_20231113144114385676.png,6.808442429408107,True
5_0_1_20231113145803526304.png,4.348681295804246,True
5_0_1_20231113145824862159.png,5.409973525821402,True
5_0_1_20231113145846531477.png,5.261707534131502,True
5_0_1_20231113145909234213.png,6.111115265701248,True
5_0_1_20231113150431818514.png,7.906157564269208,True
5_1_0_20231113150833702129.png,9.309251583892898,False
5_1_0_20231113150855106459.png,8.390538092955149,True
5_1_0_20231113150938900616.png,4.32972173980533,True
5_1_0_20231113151001770219.png,7.763778927239734,True
5_1_0_20231113151025216544.png,6.718978712565471,True
5_1_0_20231113151047240946.png,5.300909047852235,True
6_0_0_20231113152051773409.png,5.152912288648392,True
6_0_0_20231113152359164464.png,6.674994785730432,True
6_0_0_20231113152429432452.png,7.052788722965986,True
6_0_0_20231113152506939169.png,3.729614439564483,True
6_0_0_20231113152539387869.png,7.737016209261738,True
6_1_3_20231113152607459264.png,7.444623046889498,True
6_1_3_20231113152638808904.png,7.628520367630033,True
6_1_3_20231113152705585080.png,6.989594733321222,True
6_1_3_20231113152727667772.png,6.257740637421873,True
7_0_2_20231113152751057477.png,4.725612131426444,True
7_0_2_20231113152812491322.png,6.431612515542932,True
7_0_2_20231113152834657494.png,5.732919991254713,True
7_0_2_20231113152903106387.png,5.807310733424662,True
7_0_2_20231113153009810183.png,3.9350848115885246,True
7_1_1_20231113153101780722.png,4.888981823309013,True
7_1_1_20231113153127607663.png,9.20509766646993,False
7_1_1_20231113153154126106.png,4.021355744824904,True
7_1_1_20231113153218257091.png,5.989838195785345,True
7_1_1_20231113153247723432.png,4.599254004255691,True
7_1_1_20231113153958486817.png,4.799046356544848,True
