total,l1,l2,l3,l1r
150,4,13,5,0
151,4,13,5,0
152,4,13,5,0
153,4,13,5,0
154,4,13,5,0
155,4,13,5,0
156,4,13,5,0
157,4,13,5,0
158,4,13,5,0
159,4,13,5,0
160,4,13,5,0
161,4,13,5,0
162,4,13,5,0
163,4,13,5,0
164,4,13,5,0
165,4,13,5,0
166,4,13,5,0
167,4,13,5,0
168,4,13,5,0
169,4,13,5,0
170,4,13,5,0
171,4,13,5,0
172,4,13,5,0
173,4,13,5,0
174,4,13,5,0
175,4,13,5,0
176,4,13,5,0
177,4,13,5,0
178,4,13,5,0
179,4,13,5,0
180,4,13,5,0
181,4,13,5,0
182,4,13,5,0
183,4,13,5,0
184,4,13,5,0
185,4,13,5,0
186,4,13,5,0
187,4,13,5,0
188,4,13,5,0
189,4,13,5,0
190,4,13,5,0
191,4,13,5,0
192,4,13,5,0
193,4,13,5,0
194,4,13,5,0
195,4,13,5,0
196,4,13,5,0
197,4,13,5,0
198,4,13,5,0
199,4,13,5,0
200,4,13,5,0
201,4,13,5,0
202,4,13,5,0
203,4,13,5,0
204,4,13,5,0
205,4,13,5,0
206,4,13,5,0
207,4,13,5,0
208,4,13,5,0
209,4,13,5,0
210,4,13,5,0
211,4,13,5,0
212,4,13,5,0
213,4,13,5,0
214,4,13,5,0
215,4,13,5,0
216,4,13,5,0
217,4,13,5,0
218,4,13,5,0
219,4,13,5,0
220,4,13,5,0
221,4,13,5,0
222,4,13,5,0
223,4,13,5,0
224,4,13,5,0
225,4,13,5,0
226,4,13,5,0
227,4,13,5,0
228,4,13,5,0
229,4,13,5,0
230,4,13,5,0
231,4,13,5,0
232,4,13,5,0
233,4,13,5,0
234,4,13,5,0
235,4,13,5,0
236,4,13,5,0
237,4,13,5,0
238,4,13,5,0
239,4,13,5,0
240,4,13,5,0
241,4,13,5,0
242,4,13,5,0
243,4,13,5,0
244,4,13,5,0
245,4,13,5,0
246,4,13,5,0
247,4,13,5,0
248,4,13,5,0
249,4,13,5,0
250,4,13,5,0
251,4,13,5,0
252,4,13,5,0
253,4,13,5,0
254,4,13,5,0
255,4,13,5,0
256,4,13,5,0
257,4,13,5,0
258,4,13,5,0
259,4,13,5,0
260,4,13,5,0
261,4,13,5,0
262,4,13,5,0
263,4,13,5,0
264,4,13,5,0
265,4,13,5,0
266,4,13,5,0
267,4,13,5,0
268,4,13,5,0
269,4,13,5,0
270,4,13,5,0
271,4,13,5,0
272,4,13,5,0
273,4,13,5,0
274,4,13,5,0
275,4,13,5,0
276,4,13,5,0
277,4,13,5,0
278,4,13,5,0
279,4,13,5,0
280,4,13,5,0
281,4,13,5,0
282,4,13,5,0
283,4,13,5,0
284,4,13,5,0
285,4,13,5,0
286,4,13,5,0
287,4,13,5,0
288,4,13,5,0
289,4,13,5,0
290,4,13,5,0
291,4,13,5,0
292,4,13,5,0
293,4,13,5,0
294,4,13,5,0
295,4,13,5,0
296,4,13,5,0
297,4,13,5,0
298,4,13,5,0
299,4,13,5,0
300,4,13,5,0
301,4,13,5,0
302,4,13,5,0
303,4,13,5,0
304,4,13,5,0
305,4,13,5,0
306,4,13,5,0
307,4,13,5,0
308,4,13,5,0
309,4,13,5,0
310,4,13,5,0
311,4,13,5,0
312,4,13,5,0
313,4,13,5,0
314,4,13,5,0
315,4,13,5,0
316,4,13,5,0
317,4,13,5,0
318,4,13,5,0
319,4,13,5,0
320,4,13,5,0
321,4,13,5,0
322,4,13,5,0
323,4,13,5,0
324,4,13,5,0
325,4,13,5,0
326,4,13,5,0
327,4,13,5,0
328,4,13,5,0
329,4,13,5,0
330,4,13,5,0
331,4,13,5,0
332,4,13,5,0
333,4,13,5,0
334,4,13,5,0
335,4,13,5,0
336,4,13,5,0
337,4,13,5,0
338,4,13,5,0
339,4,13,5,0
340,4,13,5,0
341,4,13,5,0
342,4,13,5,0
343,4,13,5,0
344,4,13,5,0
345,4,13,5,0
346,4,13,5,0
347,4,13,5,0
348,4,13,5,0
349,4,13,5,0
350,4,13,5,0
351,4,13,5,0
352,4,13,5,0
353,4,13,5,0
354,4,13,5,0
355,4,13,5,0
356,4,13,5,0
357,4,13,5,0
358,4,13,5,0
359,4,13,5,0
360,4,13,5,0
361,4,13,5,0
362,4,13,5,0
363,4,13,5,0
364,4,13,5,0
365,4,13,5,0
366,4,13,5,0
367,4,13,5,0
368,4,13,5,0
369,4,13,5,0
370,4,13,5,0
371,4,13,5,0
372,4,13,5,0
373,4,13,5,0
374,4,13,5,0
375,4,13,5,0
376,4,13,5,0
377,4,13,5,0
378,4,13,5,0
379,4,13,5,0
380,4,13,5,0
381,4,13,5,0
382,4,13,5,0
383,4,13,5,0
384,4,13,5,0
385,4,13,5,0
386,4,13,5,0
387,4,13,5,0
388,4,13,5,0
389,4,13,5,0
390,4,13,5,0
391,4,13,5,0
392,4,13,5,0
393,4,13,5,0
394,4,13,5,0
395,4,13,5,0
396,4,13,5,0
397,4,13,5,0
398,4,13,5,0
399,4,13,5,0
400,4,13,5,0
401,4,13,5,0
402,4,13,5,0
403,4,13,5,0
404,4,13,5,0
405,4,13,5,0
406,4,13,5,0
407,4,13,5,0
408,4,13,5,0
409,4,13,5,0
410,4,13,5,0
411,4,13,5,0
412,4,13,5,0
413,4,13,5,0
414,4,13,5,0
415,4,13,5,0
416,4,13,5,0
417,4,13,5,0
418,4,13,5,0
419,4,13,5,0
420,4,13,5,0
421,4,13,5,0
422,4,13,5,0
423,4,13,5,0
424,4,13,5,0
425,4,13,5,0
426,4,13,5,0
427,4,13,5,0
428,4,13,5,0
429,4,13,5,0
430,4,13,5,0
431,4,13,5,0
432,4,13,5,0
433,4,13,5,0
434,4,13,5,0
435,4,13,5,0
436,4,13,5,0
437,4,13,5,0
438,4,13,5,0
439,4,13,5,0
440,4,13,5,0
441,4,13,5,0
442,4,13,5,0
443,4,13,5,0
444,4,13,5,0
445,4,13,5,0
446,4,13,5,0
447,4,13,5,0
448,4,13,5,0
449,4,13,5,0
450,4,13,5,0
451,4,13,5,0
452,4,13,5,0
453,4,13,5,0
454,4,13,5,0
455,4,13,5,0
456,4,13,5,0
457,4,13,5,0
458,4,13,5,0
459,4,13,5,0
460,4,13,5,0
461,4,13,5,0
462,4,13,5,0
463,4,13,5,0
464,4,13,5,0
465,4,13,5,0
466,4,13,5,0
467,4,13,5,0
468,4,13,5,0
469,4,13,5,0
470,4,13,5,0
471,4,13,5,0
472,4,13,5,0
473,4,13,5,0
474,4,13,5,0
475,4,13,5,0
476,4,13,5,0
477,4,13,5,0
478,4,13,5,0
479,4,13,5,0
480,4,13,5,0
481,4,13,5,0
482,4,13,5,0
483,4,13,5,0
484,4,13,5,0
485,4,13,5,0
486,4,13,5,0
487,4,13,5,0
488,4,13,5,0
489,4,13,5,0
490,4,13,5,0
491,4,13,5,0
492,4,13,5,0
493,4,13,5,0
494,4,13,5,0
495,4,13,5,0
496,4,13,5,0
497,4,13,5,0
498,4,13,5,0
499,4,13,5,0
500,4,13,5,0
501,4,13,5,0
502,4,13,5,0
503,4,13,5,0
504,4,13,5,0
505,4,13,5,0
506,4,13,5,0
507,4,13,5,0
508,4,13,5,0
509,4,13,5,0
510,4,13,5,0
511,4,13,5,0
512,4,13,5,0
513,4,13,5,0
514,4,13,5,0
515,4,13,5,0
516,4,13,5,0
517,4,13,5,0
518,4,13,5,0
519,4,13,5,0
520,4,13,5,0
521,4,13,5,0
522,4,13,5,0
523,4,13,5,0
524,4,13,5,0
525,4,13,5,0
526,4,13,5,0
527,4,13,5,0
528,4,13,5,0
529,4,13,5,0
530,4,13,5,0
531,4,13,5,0
532,4,13,5,0
533,4,13,5,0
534,4,13,5,0
535,4,13,5,0
536,4,13,5,0
537,4,13,5,0
538,4,13,5,0
539,4,13,5,0
540,4,13,5,0
541,4,13,5,0
542,4,13,5,0
543,4,13,5,0
544,4,13,5,0
545,4,13,5,0
546,4,13,5,0
547,4,13,5,0
548,4,13,5,0
549,4,13,5,0
550,4,13,5,0
551,4,13,5,0
552,4,13,5,0
553,4,13,5,0
554,4,13,5,0
555,4,13,5,0
556,4,13,5,0
557,4,13,5,0
558,4,13,5,0
559,4,13,5,0
560,4,13,5,0
561,4,13,5,0
562,4,13,5,0
563,4,13,5,0
564,4,13,5,0
565,4,13,5,0
566,4,13,5,0
567,4,13,5,0
568,4,13,5,0
569,4,13,5,0
570,4,13,5,0
571,4,13,5,0
572,4,13,5,0
573,4,13,5,0
574,4,13,5,0
575,4,13,5,0
576,4,13,5,0
577,4,13,5,0
578,4,13,5,0
579,4,13,5,0
580,4,13,5,0
581,4,13,5,0
582,4,13,5,0
583,4,13,5,0
584,4,13,5,0
585,4,13,5,0
586,4,13,5,0
587,4,13,5,0
588,4,13,5,0
589,4,13,5,0
590,4,13,5,0
591,4,13,5,0
592,4,13,5,0
593,4,13,5,0
594,4,13,5,0
595,4,13,5,0
596,4,13,5,0
597,4,13,5,0
598,4,13,5,0
599,4,13,5,0
600,4,13,5,0
601,4,13,5,0
602,4,13,5,0
603,4,13,5,0
604,4,13,5,0
605,4,13,5,0
606,4,13,5,0
607,4,13,5,0
608,4,13,5,0
609,4,13,5,0
610,4,13,5,0
611,4,13,5,0
612,4,13,5,0
613,4,13,5,0
614,4,13,5,0
615,4,13,5,0
616,4,13,5,0
617,4,13,5,0
618,4,13,5,0
619,4,13,5,0
620,4,13,5,0
621,4,13,5,0
622,4,13,5,0
623,4,13,5,0
624,4,13,5,0
625,4,13,5,0
626,4,13,5,0
627,4,13,5,0
628,4,13,5,0
629,4,13,5,0
630,4,13,5,0
631,4,13,5,0
632,4,13,5,0
633,4,13,5,0
634,4,13,5,0
635,4,13,5,0
636,4,13,5,0
637,4,13,5,0
638,4,13,5,0
639,4,13,5,0
640,4,13,5,0
641,4,13,5,0
642,4,13,5,0
643,4,13,5,0
644,4,13,5,0
645,4,13,5,0
646,4,13,5,0
647,4,13,5,0
648,4,13,5,0
649,4,13,5,0
650,4,13,5,0
651,4,13,5,0
652,4,13,5,0
653,4,13,5,0
654,4,13,5,0
655,4,13,5,0
656,4,13,5,0
657,4,13,5,0
658,4,13,5,0
659,4,13,5,0
660,4,13,5,0
661,4,13,5,0
662,4,13,5,0
663,4,13,5,0
664,4,13,5,0
665,4,13,5,0
666,4,13,5,0
667,4,13,5,0
668,4,13,5,0
669,4,13,5,0
670,4,13,5,0
671,4,13,5,0
672,4,13,5,0
673,4,13,5,0
674,4,13,5,0
675,4,13,5,0
676,4,13,5,0
677,4,13,5,0
678,4,13,5,0
679,4,13,5,0
680,4,13,5,0
681,4,13,5,0
682,4,13,5,0
683,4,13,5,0
684,4,13,5,0
685,4,13,5,0
686,4,13,5,0
687,4,13,5,0
688,4,13,5,0
689,4,13,5,0
690,4,13,5,0
691,4,13,5,0
692,4,13,5,0
693,4,13,5,0
694,4,13,5,0
695,4,13,5,0
696,4,13,5,0
697,4,13,5,0
698,4,13,5,0
699,4,13,5,0
700,4,13,5,0
701,4,13,5,0
702,4,13,5,0
703,4,13,5,0
704,4,13,5,0
705,4,13,5,0
706,4,13,5,0
707,4,13,5,0
708,4,13,5,0
709,4,13,5,0
710,4,13,5,0
711,4,13,5,0
712,4,13,5,0
713,4,13,5,0
714,4,13,5,0
715,4,13,5,0
716,4,13,5,0
717,4,13,5,0
718,4,13,5,0
719,4,13,5,0
720,4,13,5,0
721,4,13,5,0
722,4,13,5,0
723,4,13,5,0
724,4,13,5,0
725,4,13,5,0
726,4,13,5,0
727,4,13,5,0
728,4,13,5,0
729,4,13,5,0
730,4,13,5,0
731,4,13,5,0
732,4,13,5,0
733,4,13,5,0
734,4,13,5,0
735,4,13,5,0
736,4,13,5,0
737,4,13,5,0
738,4,13,5,0
739,4,13,5,0
740,4,13,5,0
741,4,13,5,0
742,4,13,5,0
743,4,13,5,0
744,4,13,5,0
745,4,13,5,0
746,4,13,5,0
747,4,13,5,0
748,4,13,5,0
749,4,13,5,0
750,4,13,5,0
751,4,13,5,0
752,4,13,5,0
753,4,13,5,0
754,4,13,5,0
755,4,13,5,0
756,4,13,5,0
757,4,13,5,0
758,4,13,5,0
759,4,13,5,0
760,4,13,5,0
761,4,13,5,0
762,4,13,5,0
763,4,13,5,0
764,4,13,5,0
765,4,13,5,0
766,4,13,5,0
767,4,13,5,0
768,4,13,5,0
769,4,13,5,0
770,4,13,5,0
771,4,13,5,0
772,4,13,5,0
773,4,13,5,0
774,4,13,5,0
775,4,13,5,0
776,4,13,5,0
777,4,13,5,0
778,4,13,5,0
779,4,13,5,0
780,4,13,5,0
781,4,13,5,0
782,4,13,5,0
783,4,13,5,0
784,4,13,5,0
785,4,13,5,0
786,4,13,5,0
787,4,13,5,0
788,4,13,5,0
789,4,13,5,0
790,4,13,5,0
791,4,13,5,0
792,4,13,5,0
793,4,13,5,0
794,4,13,5,0
795,4,13,5,0
796,4,13,5,0
797,4,13,5,0
798,4,13,5,0
799,4,13,5,0
800,4,13,5,0
801,4,13,5,0
802,4,13,5,0
803,4,13,5,0
804,4,13,5,0
805,4,13,5,0
806,4,13,5,0
807,4,13,5,0
808,4,13,5,0
809,4,13,5,0
810,4,13,5,0
811,4,13,5,0
812,4,13,5,0
813,4,13,5,0
814,4,13,5,0
815,4,13,5,0
816,4,13,5,0
817,4,13,5,0
818,4,13,5,0
819,4,13,5,0
820,4,13,5,0
821,4,13,5,0
822,4,13,5,0
823,4,13,5,0
824,4,13,5,0
825,4,13,5,0
826,4,13,5,0
827,4,13,5,0
828,4,13,5,0
829,4,13,5,0
830,4,13,5,0
831,4,13,5,0
832,4,13,5,0
833,4,13,5,0
834,4,13,5,0
835,4,13,5,0
836,4,13,5,0
837,4,13,5,0
838,4,13,5,0
839,4,13,5,0
840,4,13,5,0
841,4,13,5,0
842,4,13,5,0
843,4,13,5,0
844,4,13,5,0
845,4,13,5,0
846,4,13,5,0
847,4,13,5,0
848,4,13,5,0
849,4,13,5,0
850,4,13,5,0
851,4,13,5,0
852,4,13,5,0
853,4,13,5,0
854,4,13,5,0
855,4,13,5,0
856,4,13,5,0
857,4,13,5,0
858,4,13,5,0
859,4,13,5,0
860,4,13,5,0
861,4,13,5,0
862,4,13,5,0
863,4,13,5,0
864,4,13,5,0
865,4,13,5,0
866,4,13,5,0
867,4,13,5,0
868,4,13,5,0
869,4,13,5,0
870,4,13,5,0
871,4,13,5,0
872,4,13,5,0
873,4,13,5,0
874,4,13,5,0
875,4,13,5,0
876,4,13,5,0
877,4,13,5,0
878,4,13,5,0
879,4,13,5,0
880,4,13,5,0
881,4,13,5,0
882,4,13,5,0
883,4,13,5,0
884,4,13,5,0
885,4,13,5,0
886,4,13,5,0
887,4,13,5,0
888,4,13,5,0
889,4,13,5,0
890,4,13,5,0
891,4,13,5,0
892,4,13,5,0
893,4,13,5,0
894,4,13,5,0
895,4,13,5,0
896,4,13,5,0
897,4,13,5,0
898,4,13,5,0
899,4,13,5,0
900,4,13,5,0
901,4,13,5,0
902,4,13,5,0
903,4,13,5,0
904,4,13,5,0
905,4,13,5,0
906,4,13,5,0
907,4,13,5,0
908,4,13,5,0
909,4,13,5,0
910,4,13,5,0
911,4,13,5,0
912,4,13,5,0
913,4,13,5,0
914,4,13,5,0
915,4,13,5,0
916,4,13,5,0
917,4,13,5,0
918,4,13,5,0
919,4,13,5,0
920,4,13,5,0
921,4,13,5,0
922,4,13,5,0
923,4,13,5,0
924,4,13,5,0
925,4,13,5,0
926,4,13,5,0
927,4,13,5,0
928,4,13,5,0
929,4,13,5,0
930,4,13,5,0
931,4,13,5,0
932,4,13,5,0
933,4,13,5,0
934,4,13,5,0
935,4,13,5,0
936,4,13,5,0
937,4,13,5,0
938,4,13,5,0
939,4,13,5,0
940,4,13,5,0
941,4,13,5,0
942,4,13,5,0
943,4,13,5,0
944,4,13,5,0
945,4,13,5,0
946,4,13,5,0
947,4,13,5,0
948,4,13,5,0
949,4,13,5,0
950,4,13,5,0
951,4,13,5,0
952,4,13,5,0
953,4,13,5,0
954,4,13,5,0
955,4,13,5,0
956,4,13,5,0
957,4,13,5,0
958,4,13,5,0
959,4,13,5,0
960,4,13,5,0
961,4,13,5,0
962,4,13,5,0
963,4,13,5,0
964,4,13,5,0
965,4,13,5,0
966,4,13,5,0
967,4,13,5,0
968,4,13,5,0
969,4,13,5,0
970,4,13,5,0
971,4,13,5,0
972,4,13,5,0
973,4,13,5,0
974,4,13,5,0
975,4,13,5,0
976,4,13,5,0
977,4,13,5,0
978,4,13,5,0
979,4,13,5,0
980,4,13,5,0
981,4,13,5,0
982,4,13,5,0
983,4,13,5,0
984,4,13,5,0
985,4,13,5,0
986,4,13,5,0
987,4,13,5,0
988,4,13,5,0
989,4,13,5,0
990,4,13,5,0
991,4,13,5,0
992,4,13,5,0
993,4,13,5,0
994,4,13,5,0
995,4,13,5,0
996,4,13,5,0
997,4,13,5,0
998,4,13,5,0
999,4,13,5,0
1000,4,13,5,0
1001,4,13,5,0
1002,4,13,5,0
1003,4,13,5,0
1004,4,13,5,0
1005,4,13,5,0
1006,4,13,5,0
1007,4,13,5,0
1008,4,13,5,0
1009,4,13,5,0
1010,4,13,5,0
1011,4,13,5,0
1012,4,13,5,0
1013,4,13,5,0
1014,4,13,5,0
1015,4,13,5,0
1016,4,13,5,0
1017,4,13,5,0
1018,4,13,5,0
1019,4,13,5,0
1020,4,13,5,0
1021,4,13,5,0
1022,4,13,5,0
1023,4,13,5,0
1024,4,13,5,0
1025,4,13,5,0
1026,4,13,5,0
1027,4,13,5,0
1028,4,13,5,0
1029,4,13,5,0
1030,4,13,5,0
1031,4,13,5,0
1032,4,13,5,0
1033,4,13,5,0
1034,4,13,5,0
1035,4,13,5,0
1036,4,13,5,0
1037,4,13,5,0
1038,4,13,5,0
1039,4,13,5,0
1040,4,13,5,0
1041,4,13,5,0
1042,4,13,5,0
1043,4,13,5,0
1044,4,13,5,0
1045,4,13,5,0
1046,4,13,5,0
1047,4,13,5,0
1048,4,13,5,0
1049,4,13,5,0
1050,4,13,5,0
1051,4,13,5,0
1052,4,13,5,0
1053,4,13,5,0
1054,4,13,5,0
1055,4,13,5,0
1056,4,13,5,0
1057,4,13,5,0
1058,4,13,5,0
1059,4,13,5,0
1060,4,13,5,0
1061,4,13,5,0
1062,4,13,5,0
1063,4,13,5,0
1064,4,13,5,0
1065,4,13,5,0
1066,4,13,5,0
1067,4,13,5,0
1068,4,13,5,0
1069,4,13,5,0
1070,4,13,5,0
1071,4,13,5,0
1072,4,13,5,0
1073,4,13,5,0
1074,4,13,5,0
1075,4,13,5,0
1076,4,13,5,0
1077,4,13,5,0
1078,4,13,5,0
1079,4,13,5,0
1080,4,13,5,0
1081,4,13,5,0
1082,4,13,5,0
1083,4,13,5,0
1084,4,13,5,0
1085,4,13,5,0
1086,4,13,5,0
1087,4,13,5,0
1088,4,13,5,0
1089,4,13,5,0
1090,4,13,5,0
1091,4,13,5,0
1092,4,13,5,0
1093,4,13,5,0
1094,4,13,5,0
1095,4,13,5,0
1096,4,13,5,0
1097,4,13,5,0
1098,4,13,5,0
1099,4,13,5,0
1100,4,13,5,0
1101,4,13,5,0
1102,4,13,5,0
1103,4,13,5,0
1104,4,13,5,0
1105,4,13,5,0
1106,4,13,5,0
1107,4,13,5,0
1108,4,13,5,0
1109,4,13,5,0
1110,4,13,5,0
1111,4,13,5,0
1112,4,13,5,0
1113,4,13,5,0
1114,4,13,5,0
1115,4,13,5,0
1116,4,13,5,0
1117,4,13,5,0
1118,4,13,5,0
1119,4,13,5,0
1120,4,13,5,0
1121,4,13,5,0
1122,4,13,5,0
1123,4,13,5,0
1124,4,13,5,0
1125,4,13,5,0
1126,4,13,5,0
1127,4,13,5,0
1128,4,13,5,0
1129,4,13,5,0
1130,4,13,5,0
1131,4,13,5,0
1132,4,13,5,0
1133,4,13,5,0
1134,4,13,5,0
1135,4,13,5,0
1136,4,13,5,0
1137,4,13,5,0
1138,4,13,5,0
1139,4,13,5,0
1140,4,13,5,0
1141,4,13,5,0
1142,4,13,5,0
1143,4,13,5,0
1144,4,13,5,0
1145,4,13,5,0
1146,4,13,5,0
1147,4,13,5,0
1148,4,13,5,0
1149,4,13,5,0
1150,4,13,5,0
1151,4,13,5,0
1152,4,13,5,0
1153,4,13,5,0
1154,4,13,5,0
1155,4,13,5,0
1156,4,13,5,0
1157,4,13,5,0
1158,4,13,5,0
1159,4,13,5,0
1160,4,13,5,0
1161,4,13,5,0
1162,4,13,5,0
1163,4,13,5,0
1164,4,13,5,0
1165,4,13,5,0
1166,4,13,5,0
1167,4,13,5,0
1168,4,13,5,0
1169,4,13,5,0
1170,4,13,5,0
1171,4,13,5,0
1172,4,13,5,0
1173,4,13,5,0
1174,4,13,5,0
1175,4,13,5,0
1176,4,13,5,0
1177,4,13,5,0
1178,4,13,5,0
1179,4,13,5,0
1180,4,13,5,0
1181,4,13,5,0
1182,4,13,5,0
1183,4,13,5,0
1184,4,13,5,0
1185,4,13,5,0
1186,4,13,5,0
1187,4,13,5,0
1188,4,13,5,0
1189,4,13,5,0
1190,4,13,5,0
1191,4,13,5,0
1192,4,13,5,0
1193,4,13,5,0
1194,4,13,5,0
1195,4,13,5,0
1196,4,13,5,0
1197,4,13,5,0
1198,4,13,5,0
1199,4,13,5,0
1200,4,13,5,0
1201,4,13,5,0
1202,4,13,5,0
1203,4,13,5,0
1204,4,13,5,0
1205,4,13,5,0
1206,4,13,5,0
1207,4,13,5,0
1208,4,13,5,0
1209,4,13,5,0
1210,4,13,5,0
1211,4,13,5,0
1212,4,13,5,0
1213,4,13,5,0
1214,4,13,5,0
1215,4,13,5,0
1216,4,13,5,0
1217,4,13,5,0
1218,4,13,5,0
1219,4,13,5,0
1220,4,13,5,0
1221,4,13,5,0
1222,4,13,5,0
1223,4,13,5,0
1224,4,13,5,0
1225,4,13,5,0
1226,4,13,5,0
1227,4,13,5,0
1228,4,13,5,0
1229,4,13,5,0
1230,4,13,5,0
1231,4,13,5,0
1232,4,13,5,0
1233,4,13,5,0
1234,4,13,5,0
1235,4,13,5,0
1236,4,13,5,0
1237,4,13,5,0
1238,4,13,5,0
1239,4,13,5,0
1240,4,13,5,0
1241,4,13,5,0
1242,4,13,5,0
1243,4,13,5,0
1244,4,13,5,0
1245,4,13,5,0
1246,4,13,5,0
1247,4,13,5,0
1248,4,13,5,0
1249,4,13,5,0
1250,4,13,5,0
1251,4,13,5,0
1252,4,13,5,0
1253,4,13,5,0
1254,4,13,5,0
1255,4,13,5,0
1256,4,13,5,0
1257,4,13,5,0
1258,4,13,5,0
1259,4,13,5,0
1260,4,13,5,0
1261,4,13,5,0
1262,4,13,5,0
1263,4,13,5,0
1264,4,13,5,0
1265,4,13,5,0
1266,4,13,5,0
1267,4,13,5,0
1268,4,13,5,0
1269,4,13,5,0
1270,4,13,5,0
1271,4,13,5,0
1272,4,13,5,0
1273,4,13,5,0
1274,4,13,5,0
1275,4,13,5,0
1276,4,13,5,0
1277,4,13,5,0
1278,4,13,5,0
1279,4,13,5,0
1280,4,13,5,0
1281,4,13,5,0
1282,4,13,5,0
1283,4,13,5,0
1284,4,13,5,0
1285,4,13,5,0
1286,4,13,5,0
1287,4,13,5,0
1288,4,13,5,0
1289,4,13,5,0
1290,4,13,5,0
1291,4,13,5,0
1292,4,13,5,0
1293,4,13,5,0
1294,4,13,5,0
1295,4,13,5,0
1296,4,13,5,0
1297,4,13,5,0
1298,4,13,5,0
1299,4,13,5,0
1300,4,13,5,0
1301,4,13,5,0
1302,4,13,5,0
1303,4,13,5,0
1304,4,13,5,0
1305,4,13,5,0
1306,4,13,5,0
1307,4,13,5,0
1308,4,13,5,0
1309,4,13,5,0
1310,4,13,5,0
1311,4,13,5,0
1312,4,13,5,0
1313,4,13,5,0
1314,4,13,5,0
1315,4,13,5,0
1316,4,13,5,0
1317,4,13,5,0
1318,4,13,5,0
1319,4,13,5,0
1320,4,13,5,0
1321,4,13,5,0
1322,4,13,5,0
1323,4,13,5,0
1324,4,13,5,0
1325,4,13,5,0
1326,4,13,5,0
1327,4,13,5,0
1328,4,13,5,0
1329,4,13,5,0
1330,4,13,5,0
1331,4,13,5,0
1332,4,13,5,0
1333,4,13,5,0
1334,4,13,5,0
1335,4,13,5,0
1336,4,13,5,0
1337,4,13,5,0
1338,4,13,5,0
1339,4,13,5,0
1340,4,13,5,0
1341,4,13,5,0
1342,4,13,5,0
1343,4,13,5,0
1344,4,13,5,0
1345,4,13,5,0
1346,4,13,5,0
1347,4,13,5,0
1348,4,13,5,0
1349,4,13,5,0
1350,4,13,5,0
1351,4,13,5,0
1352,4,13,5,0
1353,4,13,5,0
1354,4,13,5,0
1355,4,13,5,0
1356,4,13,5,0
1357,4,13,5,0
1358,4,13,5,0
1359,4,13,5,0
1360,4,13,5,0
