total,l1,l2,l3
1013,0,22,11
1014,0,22,11
1015,0,22,11
1016,0,22,11
1017,0,22,11
1018,0,22,11
1019,0,22,11
1020,0,22,11
1021,0,22,11
1022,0,22,11
1023,0,22,11
1024,0,22,11
1025,0,22,11
1026,0,22,11
1027,0,22,11
1028,0,22,11
1029,0,22,11
1030,0,22,11
1031,0,22,11
1032,0,22,11
1033,0,22,11
1034,0,22,11
1035,0,22,11
1036,0,22,11
1037,0,22,11
1038,0,22,11
1039,0,22,11
1040,0,22,11
1041,0,22,11
1042,0,22,11
1043,0,22,11
1044,0,22,11
1045,0,22,11
1046,0,22,11
1047,0,22,11
1048,0,22,11
1049,0,22,11
1050,0,22,11
1051,0,22,11
1052,0,22,11
1053,0,22,11
1054,0,22,11
1055,0,22,11
1056,0,22,11
1057,0,22,11
1058,0,22,11
1059,0,22,11
1060,0,22,11
1061,0,22,11
1062,0,22,11
1063,0,22,11
1064,0,22,11
1065,0,22,11
1066,0,22,11
1067,0,22,11
1068,0,22,11
1069,0,22,11
1070,0,22,11
1071,0,22,11
1072,0,22,11
1073,0,22,11
1074,0,22,11
1075,0,22,11
1076,0,22,11
1077,0,22,11
1078,0,22,11
1079,0,22,11
1080,0,22,11
1081,0,22,11
1082,0,22,11
1083,0,22,11
1084,0,22,11
1085,0,22,11
1086,0,22,11
1087,0,22,11
1088,0,22,11
1089,0,22,11
1090,0,22,11
1091,0,22,11
1092,0,22,11
1093,0,22,11
1094,0,22,11
1095,0,22,11
1096,0,22,11
1097,0,22,11
1098,0,22,11
1099,0,22,11
1100,0,22,11
1101,0,22,11
1102,0,22,11
1103,0,22,11
1104,0,22,11
1105,0,22,11
1106,0,22,11
1107,0,22,11
1108,0,22,11
1109,0,22,11
1110,0,22,11
1111,0,22,11
1112,0,22,11
1113,0,22,11
1114,0,22,11
1115,0,22,11
1116,0,22,11
1117,0,22,11
1118,0,22,11
1119,0,22,11
1120,0,22,11
1121,0,22,11
1122,0,22,11
1123,0,22,11
1124,0,22,11
1125,0,22,11
1126,0,22,11
1127,0,22,11
1128,0,22,11
1129,0,22,11
1130,0,22,11
1131,0,22,11
1132,0,22,11
1133,0,22,11
1134,0,22,11
1135,0,22,11
1136,0,22,11
1137,0,22,11
1138,0,22,11
1139,0,22,11
1140,0,22,11
1141,0,22,11
1142,0,22,11
1143,0,22,11
1144,0,22,11
1145,0,22,11
1146,0,22,11
1147,0,22,11
1148,0,22,11
1149,0,22,11
1150,0,22,11
1151,0,22,11
1152,0,22,11
1153,0,22,11
1154,0,22,11
1155,0,22,11
1156,0,22,11
1157,0,22,11
1158,0,22,11
1159,0,22,11
1160,0,22,11
1161,0,22,11
1162,0,22,11
1163,0,22,11
1164,0,22,11
1165,0,22,11
1166,0,22,11
1167,0,22,11
1168,0,22,11
1169,0,22,11
1170,0,22,11
1171,0,22,11
1172,0,22,11
1173,0,22,11
1174,0,22,11
1175,0,22,11
1176,0,22,11
1177,0,22,11
1178,0,22,11
1179,0,22,11
1180,0,22,11
1181,0,22,11
1182,0,22,11
1183,0,22,11
1184,0,22,11
1185,0,22,11
1186,0,22,11
1187,0,22,11
1188,0,22,11
1189,0,22,11
1190,0,22,11
1191,0,22,11
1192,0,22,11
1193,0,22,11
1194,0,22,11
1195,0,22,11
1196,0,22,11
1197,0,22,11
1198,0,22,11
1199,0,22,11
1200,0,22,11
1201,0,22,11
1202,0,22,11
1203,0,22,11
1204,0,22,11
1205,0,22,11
1206,0,22,11
1207,0,22,11
1208,0,22,11
1209,0,22,11
1210,0,22,11
1211,0,22,11
1212,0,22,11
1213,0,22,11
1214,0,22,11
1215,0,22,11
1216,0,20,13
1217,0,20,13
1218,0,20,13
1219,0,20,13
1220,0,20,13
1221,0,20,13
1222,0,20,13
1223,0,20,13
1224,0,20,13
1225,0,20,13
1226,0,20,13
1227,0,20,13
1228,0,20,13
1229,0,20,13
1230,0,20,13
1231,0,20,13
1232,0,20,13
1233,0,20,13
1234,0,20,13
1235,0,20,13
1236,0,20,13
1237,0,20,13
1238,0,20,13
1239,0,20,13
1240,0,20,13
1241,0,20,13
1242,0,20,13
1243,0,20,13
1244,0,19,14
1245,0,19,14
1246,0,19,14
1247,0,19,14
1248,0,19,14
1249,0,19,14
1250,0,19,14
1251,0,19,14
1252,0,19,14
1253,0,19,14
1254,0,19,14
1255,0,19,14
1256,0,19,14
1257,0,19,14
1258,0,19,14
1259,0,19,14
1260,0,19,14
1261,0,19,14
1262,0,19,14
1263,0,19,14
1264,0,19,14
1265,0,19,14
1266,0,19,14
1267,0,19,14
1268,0,19,14
1269,0,19,14
1270,0,19,14
1271,0,19,14
1272,0,19,14
1273,0,19,14
1274,0,19,14
1275,0,19,14
1276,0,19,14
1277,0,19,14
1278,0,19,14
1279,0,19,14
1280,0,19,14
1281,0,19,14
1282,0,19,14
1283,0,19,14
1284,0,19,14
1285,0,19,14
1286,0,19,14
1287,0,19,14
1288,0,19,14
1289,0,19,14
1290,0,19,14
1291,0,19,14
1292,0,19,14
1293,0,19,14
1294,0,19,14
1295,0,19,14
1296,0,19,14
1297,0,19,14
1298,0,19,14
1299,0,19,14
1300,0,19,14
1301,0,19,14
1302,0,19,14
1303,0,19,14
1304,0,19,14
1305,0,19,14
1306,0,19,14
1307,0,19,14
1308,0,19,14
1309,0,19,14
1310,0,19,14
1311,0,19,14
1312,0,19,14
1313,0,19,14
1314,0,19,14
1315,0,19,14
1316,0,19,14
1317,0,19,14
1318,0,19,14
1319,0,19,14
1320,0,19,14
1321,0,19,14
1322,0,19,14
1323,0,19,14
1324,0,19,14
1325,0,19,14
1326,0,19,14
1327,0,19,14
1328,0,19,14
1329,0,19,14
1330,0,19,14
1331,0,19,14
1332,0,19,14
1333,0,19,14
1334,0,19,14
1335,0,19,14
1336,0,19,14
1337,0,19,14
1338,0,19,14
1339,0,19,14
1340,0,19,14
1341,0,19,14
1342,0,19,14
1343,0,19,14
1344,0,19,14
1345,0,19,14
1346,0,19,14
1347,0,19,14
1348,0,19,14
1349,0,19,14
1350,0,19,14
1351,0,19,14
1352,0,19,14
1353,0,19,14
1354,0,19,14
1355,0,19,14
1356,0,19,14
1357,0,19,14
1358,0,19,14
1359,0,19,14
1360,0,19,14
1361,0,19,14
1362,0,19,14
1363,0,19,14
1364,0,19,14
1365,0,19,14
1366,0,19,14
1367,0,19,14
1368,0,19,14
1369,0,19,14
1370,0,19,14
1371,0,19,14
1372,0,19,14
1373,0,19,14
1374,0,19,14
1375,0,19,14
1376,0,19,14
1377,0,19,14
1378,0,19,14
1379,0,19,14
1380,0,19,14
1381,0,19,14
1382,0,19,14
1383,0,19,14
1384,0,19,14
1385,0,19,14
1386,0,19,14
1387,0,19,14
1388,0,19,14
1389,0,19,14
1390,0,19,14
1391,0,19,14
1392,0,19,14
1393,0,19,14
1394,0,19,14
1395,0,19,14
1396,0,19,14
1397,0,19,14
1398,0,19,14
1399,0,19,14
1400,0,19,14
1401,0,19,14
1402,0,19,14
1403,0,19,14
1404,0,19,14
1405,0,19,14
1406,0,19,14
1407,0,19,14
1408,0,19,14
1409,0,19,14
1410,0,19,14
1411,0,19,14
1412,0,19,14
1413,0,19,14
1414,0,19,14
1415,0,19,14
1416,0,19,14
1417,0,19,14
1418,0,19,14
1419,0,19,14
1420,0,19,14
1421,0,19,14
1422,0,19,14
1423,0,19,14
1424,0,19,14
1425,0,19,14
1426,0,19,14
1427,0,19,14
1428,0,19,14
1429,0,19,14
1430,0,19,14
1431,0,19,14
1432,0,19,14
1433,0,19,14
1434,0,19,14
1435,0,19,14
1436,0,19,14
1437,0,19,14
1438,0,19,14
1439,0,19,14
1440,0,19,14
1441,0,19,14
1442,0,19,14
1443,0,19,14
1444,0,19,14
1445,0,19,14
1446,0,19,14
1447,0,19,14
1448,0,19,14
1449,0,19,14
1450,0,19,14
1451,0,19,14
1452,0,19,14
1453,0,19,14
1454,0,19,14
1455,0,19,14
1456,0,19,14
1457,0,19,14
1458,0,19,14
1459,0,19,14
1460,0,19,14
1461,0,19,14
1462,0,19,14
1463,0,19,14
1464,0,19,14
1465,0,19,14
1466,0,19,14
1467,0,19,14
1468,0,19,14
1469,0,19,14
1470,0,19,14
1471,0,19,14
1472,0,19,14
1473,0,19,14
1474,0,19,14
1475,0,19,14
1476,0,19,14
1477,0,19,14
1478,0,19,14
1479,0,19,14
1480,0,19,14
1481,0,19,14
1482,0,19,14
1483,0,19,14
1484,0,19,14
1485,0,19,14
1486,0,19,14
1487,0,19,14
1488,0,19,14
1489,0,19,14
1490,0,19,14
1491,0,19,14
1492,0,19,14
1493,0,19,14
1494,0,19,14
1495,0,19,14
1496,0,19,14
1497,0,19,14
1498,0,19,14
1499,0,19,14
1500,0,19,14
1501,0,19,14
1502,0,19,14
1503,0,19,14
1504,0,19,14
1505,0,19,14
1506,0,19,14
1507,0,19,14
1508,0,19,14
1509,0,19,14
1510,0,19,14
1511,0,19,14
1512,0,19,14
1513,0,19,14
1514,0,19,14
1515,0,19,14
1516,0,19,14
1517,0,19,14
1518,0,19,14
1519,0,19,14
1520,0,19,14
1521,0,19,14
1522,0,19,14
1523,0,19,14
1524,0,19,14
1525,0,19,14
1526,0,19,14
1527,0,19,14
1528,0,19,14
1529,0,19,14
1530,0,19,14
1531,0,19,14
1532,0,19,14
1533,0,19,14
1534,0,19,14
1535,0,19,14
1536,0,19,14
1537,0,19,14
1538,0,19,14
1539,0,19,14
1540,0,19,14
1541,0,19,14
1542,0,19,14
1543,0,19,14
1544,0,19,14
1545,0,19,14
1546,0,19,14
1547,0,19,14
1548,0,19,14
1549,0,19,14
1550,0,19,14
1551,0,19,14
1552,0,19,14
1553,0,19,14
1554,0,19,14
1555,0,19,14
1556,0,19,14
1557,0,19,14
1558,0,19,14
1559,0,19,14
1560,0,19,14
1561,0,19,14
1562,0,19,14
1563,0,19,14
1564,0,19,14
1565,0,19,14
1566,0,19,14
1567,0,19,14
1568,0,19,14
1569,0,19,14
1570,0,19,14
1571,0,19,14
1572,0,19,14
1573,0,19,14
1574,0,19,14
1575,0,19,14
1576,0,19,14
1577,0,19,14
1578,0,19,14
1579,0,19,14
1580,0,19,14
1581,0,19,14
1582,0,19,14
1583,0,19,14
1584,0,19,14
1585,0,19,14
1586,0,19,14
1587,0,19,14
1588,0,19,14
1589,0,19,14
1590,0,19,14
1591,0,19,14
1592,0,19,14
1593,0,19,14
1594,0,19,14
1595,0,19,14
1596,0,19,14
1597,0,19,14
1598,0,19,14
1599,0,19,14
1600,0,19,14
1601,0,19,14
1602,0,19,14
1603,0,19,14
1604,0,19,14
1605,0,19,14
1606,0,19,14
1607,0,19,14
1608,0,19,14
1609,0,19,14
1610,0,19,14
1611,0,19,14
1612,0,19,14
1613,0,19,14
1614,0,19,14
1615,0,19,14
1616,0,19,14
1617,0,19,14
1618,0,19,14
1619,0,19,14
1620,0,19,14
1621,0,19,14
1622,0,19,14
1623,0,19,14
1624,0,19,14
1625,0,19,14
1626,0,19,14
1627,0,19,14
1628,0,19,14
1629,0,19,14
1630,0,19,14
1631,0,19,14
1632,0,19,14
1633,0,19,14
1634,0,19,14
1635,0,19,14
1636,0,19,14
1637,0,19,14
1638,0,19,14
1639,0,19,14
1640,0,19,14
1641,0,19,14
1642,0,19,14
1643,0,19,14
1644,0,19,14
1645,0,19,14
1646,0,19,14
1647,0,19,14
1648,0,19,14
1649,0,19,14
1650,0,19,14
1651,0,19,14
1652,0,19,14
1653,0,19,14
1654,0,19,14
1655,0,19,14
1656,0,19,14
1657,0,19,14
1658,0,19,14
1659,0,19,14
1660,0,19,14
1661,0,19,14
1662,0,19,14
