total,l1,l2,l3,l2r
465,0,18,13,5
466,0,18,13,5
467,0,18,13,5
468,0,18,13,5
469,0,18,13,5
470,0,18,13,5
471,0,18,13,5
472,0,18,13,5
473,0,18,13,5
474,0,18,13,5
475,0,18,13,5
476,0,18,13,5
477,0,18,13,5
478,0,18,13,5
479,0,18,13,5
480,0,18,13,5
481,0,18,13,5
482,0,18,13,5
483,0,18,13,5
484,0,18,13,5
485,0,18,13,5
486,0,17,14,6
487,0,17,14,6
488,0,17,14,6
489,0,17,14,6
490,0,17,14,6
491,0,17,14,6
492,0,17,14,6
493,0,17,14,6
494,0,17,14,6
495,0,17,14,6
496,0,17,14,6
497,0,17,14,6
498,0,17,14,6
499,0,17,14,6
500,0,17,14,6
501,0,17,14,6
502,0,17,14,6
503,0,17,14,6
504,0,17,14,6
505,0,17,14,6
506,0,17,14,6
507,0,17,14,6
508,0,17,14,6
509,0,17,14,6
510,0,17,14,6
511,0,17,14,6
512,0,17,14,6
513,0,17,14,6
514,0,17,14,6
515,0,17,14,6
516,0,17,14,6
517,0,17,14,6
518,0,17,14,6
519,0,17,14,6
520,0,17,14,6
521,0,17,14,6
522,0,17,14,6
523,0,17,14,6
524,0,17,14,6
525,0,17,14,6
526,0,17,14,6
527,0,17,14,6
528,0,17,14,6
529,0,17,14,6
530,0,17,14,6
531,0,17,14,6
532,0,17,14,6
533,0,17,14,6
534,0,17,14,6
535,0,17,14,6
536,0,17,14,6
537,0,17,14,6
538,0,17,14,6
539,0,17,14,6
540,0,17,14,6
541,0,17,14,6
542,0,17,14,6
543,0,17,14,6
544,0,17,14,6
545,0,17,14,6
546,0,17,14,6
547,0,17,14,6
548,0,17,14,6
549,0,17,14,6
550,0,17,14,6
551,0,17,14,6
552,0,17,14,6
553,0,17,14,6
554,0,17,14,6
555,0,17,14,6
556,0,17,14,6
557,0,17,14,6
558,0,17,14,6
559,0,17,14,6
560,0,17,14,6
561,0,17,14,6
562,0,17,14,6
563,0,17,14,6
564,0,17,14,6
565,0,17,14,6
566,0,17,14,6
567,0,17,14,6
568,0,17,14,6
569,0,17,14,6
570,0,17,14,6
571,0,17,14,6
572,0,17,14,6
573,0,17,14,6
574,0,17,14,6
575,0,17,14,6
576,0,17,14,6
577,0,17,14,6
578,0,17,14,6
579,0,17,14,6
580,0,17,14,6
581,0,17,14,6
582,0,17,14,6
583,0,17,14,6
584,0,17,14,6
585,0,17,14,6
586,0,17,14,6
587,0,17,14,6
588,0,17,14,6
589,0,17,14,6
590,0,17,14,6
591,0,17,14,6
592,0,17,14,6
593,0,17,14,6
594,0,17,14,6
595,0,17,14,6
596,0,17,14,6
597,0,17,14,6
598,0,17,14,6
599,0,17,14,6
600,0,17,14,6
601,0,17,14,6
602,0,17,14,6
603,0,17,14,6
604,0,17,14,6
605,0,17,14,6
606,0,17,14,6
607,0,17,14,6
608,0,17,14,6
609,0,17,14,6
610,0,17,14,6
611,0,17,14,6
612,0,17,14,6
613,0,17,14,6
614,0,17,14,6
615,0,17,14,6
616,0,17,14,6
617,0,17,14,6
618,0,17,14,6
619,0,17,14,6
620,0,17,14,6
621,0,17,14,6
622,0,17,14,6
623,0,17,14,6
624,0,17,14,6
625,0,17,14,6
626,0,16,16,7
627,0,16,16,7
628,0,16,16,7
629,0,16,16,7
630,0,16,16,7
631,0,16,16,7
632,0,16,16,7
633,0,16,16,7
634,0,16,16,7
635,0,16,16,7
636,0,16,16,7
637,0,16,16,7
638,0,16,16,7
639,0,16,16,7
640,0,16,16,7
641,0,16,16,7
642,0,16,16,7
643,0,16,16,7
644,0,16,16,7
645,0,16,16,7
646,0,16,16,7
647,0,16,16,7
648,0,16,16,7
649,0,16,16,7
650,0,16,16,7
651,0,16,16,7
652,0,16,16,7
653,0,16,16,7
654,0,16,16,7
655,0,16,16,7
656,0,16,16,7
657,0,16,16,7
658,0,16,16,7
659,0,16,16,7
660,0,16,16,7
661,0,16,16,7
662,0,16,16,7
663,0,16,16,7
664,0,16,16,7
665,0,16,16,7
666,0,16,16,7
667,0,16,16,7
668,0,16,16,7
669,0,16,16,7
670,0,16,16,7
671,0,16,16,7
672,0,16,16,7
673,0,16,16,7
674,0,16,16,7
675,0,16,16,7
676,0,16,16,7
677,0,16,16,7
678,0,16,16,7
679,0,16,16,7
680,0,16,16,7
681,0,15,18,8
682,0,15,18,8
683,0,15,18,8
684,0,15,18,8
685,0,15,18,8
686,0,15,18,8
687,0,15,18,8
688,0,15,18,8
689,0,15,18,8
690,0,15,18,8
691,0,15,18,8
692,0,15,18,8
693,0,15,18,8
694,0,15,18,8
695,0,15,18,8
696,0,15,18,8
697,0,15,18,8
698,0,15,18,8
699,0,15,18,8
700,0,15,18,8
701,0,15,18,8
702,0,15,18,8
703,0,15,18,8
704,0,15,18,8
705,0,15,18,8
706,0,15,18,8
707,0,15,18,8
708,0,15,18,8
709,0,15,18,8
710,0,15,18,8
711,0,15,18,8
712,0,15,18,8
713,0,15,18,8
714,0,15,18,8
715,0,15,18,8
716,0,15,18,8
717,0,15,18,8
718,0,15,18,8
719,0,15,18,8
720,0,15,18,8
721,0,15,18,8
722,0,15,18,8
723,0,15,18,8
724,0,15,18,8
725,0,15,18,8
726,0,15,18,8
727,0,15,18,8
728,0,15,18,8
729,0,15,18,8
730,0,15,18,8
731,0,15,18,8
732,0,15,18,8
733,0,15,18,8
734,0,15,18,8
735,0,15,18,8
736,0,15,18,8
737,0,15,18,8
738,0,15,18,8
739,0,15,18,8
740,0,15,18,8
741,0,15,18,8
742,0,15,18,8
743,0,15,18,8
744,0,15,18,8
745,0,15,18,8
746,0,15,18,8
747,0,15,18,8
748,0,15,18,8
749,0,15,18,8
750,0,15,18,8
751,0,15,18,8
752,0,15,18,8
753,0,15,18,8
754,0,15,18,8
755,0,15,18,8
756,0,15,18,8
757,0,15,18,8
758,0,15,18,8
759,0,15,18,8
760,0,15,18,8
761,0,15,18,8
762,0,15,18,8
763,0,15,18,8
764,0,15,18,8
765,0,15,18,8
766,0,15,18,8
767,0,15,18,8
768,0,15,18,8
769,0,15,18,8
770,0,15,18,8
771,0,15,18,8
772,0,15,18,8
773,0,15,18,8
774,0,15,18,8
775,0,15,18,8
776,0,15,18,8
777,0,15,18,8
778,0,15,18,8
779,0,15,18,8
780,0,15,18,8
781,0,15,18,8
782,0,15,18,8
783,0,15,18,8
784,0,15,18,8
785,0,15,18,8
786,0,15,18,8
787,0,15,18,8
788,0,15,18,8
789,0,15,18,8
790,0,15,18,8
791,0,15,18,8
792,0,15,18,8
793,0,15,18,8
794,0,15,18,8
795,0,15,18,8
796,0,15,18,8
797,0,15,18,8
798,0,15,18,8
799,0,15,18,8
800,0,15,18,8
801,0,15,18,8
802,0,15,18,8
803,0,15,18,8
804,0,15,18,8
805,0,15,18,8
806,0,15,18,8
807,0,15,18,8
808,0,15,18,8
809,0,15,18,8
810,0,15,18,8
811,0,15,18,8
812,0,15,18,8
813,0,15,18,8
814,0,15,18,8
815,0,15,18,8
816,0,15,18,8
817,0,15,18,8
818,0,15,18,8
819,0,15,18,8
820,0,15,18,8
821,0,15,18,8
822,0,15,18,8
823,0,15,18,8
824,0,15,18,8
825,0,15,18,8
826,0,15,18,8
827,0,15,18,8
828,0,15,18,8
829,0,15,18,8
830,0,15,18,8
831,0,15,18,8
832,0,15,18,8
833,0,15,18,8
834,0,15,18,8
835,0,15,18,8
836,0,15,18,8
837,0,15,18,8
838,0,15,18,8
839,0,15,18,8
840,0,15,18,8
841,0,15,18,8
842,0,15,18,8
843,0,15,18,8
844,0,15,18,8
845,0,15,18,8
846,0,15,18,8
847,0,15,18,8
848,0,15,18,8
849,0,15,18,8
850,0,15,18,8
851,0,15,18,8
852,0,14,20,9
853,0,14,20,9
854,0,14,20,9
855,0,14,20,9
856,0,14,20,9
857,0,14,20,9
858,0,14,20,9
859,0,14,20,9
860,0,14,20,9
861,0,14,20,9
862,0,14,20,9
863,0,14,20,9
864,0,14,20,9
865,0,14,20,9
866,0,14,20,9
867,0,14,20,9
868,0,14,20,9
869,0,14,20,9
870,0,14,20,9
871,0,14,20,9
872,0,14,20,9
873,0,14,20,9
874,0,14,20,9
875,0,14,20,9
876,0,14,20,9
877,0,14,20,9
878,0,14,20,9
879,0,14,20,9
880,0,14,20,9
881,0,14,20,9
882,0,14,20,9
883,0,14,20,9
884,0,14,20,9
885,0,14,20,9
886,0,14,20,9
887,0,14,20,9
888,0,14,20,9
889,0,14,20,9
890,0,14,20,9
891,0,14,20,9
892,0,14,20,9
893,0,14,20,9
894,0,14,20,9
895,0,14,20,9
896,0,14,20,9
897,0,14,20,9
898,0,14,20,9
899,0,14,20,9
900,0,14,20,9
901,0,14,20,9
902,0,14,20,9
903,0,14,20,9
904,0,14,20,9
905,0,14,20,9
906,0,14,20,9
907,0,14,20,9
908,0,14,20,9
909,0,14,20,9
910,0,14,20,9
911,0,14,20,9
912,0,14,20,9
913,0,14,20,9
914,0,14,20,9
915,0,14,20,9
916,0,14,20,9
917,0,14,20,9
918,0,14,20,9
919,0,14,20,9
920,0,14,20,9
921,0,14,20,9
922,0,14,20,9
923,0,14,20,9
924,0,14,20,9
925,0,14,20,9
926,0,14,20,9
927,0,14,20,9
928,0,14,20,9
929,0,14,20,9
930,0,14,20,9
931,0,14,20,9
932,0,14,20,9
933,0,14,20,9
934,0,14,20,9
935,0,14,20,9
936,0,14,20,9
937,0,14,20,9
938,0,14,20,9
939,0,14,20,9
940,0,14,20,9
941,0,14,20,9
942,0,14,20,9
943,0,14,20,9
944,0,14,20,9
945,0,14,20,9
946,0,14,20,9
947,0,14,20,9
948,0,14,20,9
949,0,14,20,9
950,0,14,20,9
951,0,14,20,9
952,0,14,20,9
953,0,14,20,9
954,0,14,20,9
955,0,14,20,9
956,0,14,20,9
957,0,14,20,9
958,0,14,20,9
959,0,14,20,9
960,0,14,20,9
961,0,14,20,9
962,0,14,20,9
963,0,14,20,9
964,0,14,20,9
965,0,14,20,9
966,0,14,20,9
967,0,14,20,9
968,0,14,20,9
969,0,14,20,9
970,0,14,20,9
971,0,14,20,9
972,0,14,20,9
973,0,14,20,9
974,0,14,20,9
975,0,14,20,9
976,0,14,20,9
977,0,14,20,9
978,0,14,20,9
979,0,14,20,9
980,0,14,20,9
981,0,14,20,9
982,0,14,20,9
983,0,14,20,9
984,0,14,20,9
985,0,14,20,9
986,0,14,20,9
987,0,14,20,9
988,0,14,20,9
989,0,14,20,9
990,0,14,20,9
991,0,14,20,9
992,0,14,20,9
993,0,14,20,9
994,0,14,20,9
995,0,14,20,9
996,0,14,20,9
997,0,14,20,9
998,0,14,20,9
999,0,14,20,9
1000,0,14,20,9
1001,0,14,20,9
1002,0,14,20,9
1003,0,14,20,9
1004,0,14,20,9
1005,0,14,20,9
1006,0,14,20,9
1007,0,14,20,9
1008,0,14,20,9
1009,0,14,20,9
1010,0,14,20,9
1011,0,14,20,9
1012,0,14,20,9
1013,0,14,20,9
1014,0,14,20,9
1015,0,14,20,9
1016,0,14,20,9
1017,0,14,20,9
1018,0,14,20,9
1019,0,14,20,9
1020,0,14,20,9
1021,0,14,20,9
1022,0,14,20,9
1023,0,14,20,9
1024,0,14,20,9
1025,0,14,20,9
1026,0,14,20,9
1027,0,14,20,9
1028,0,14,20,9
1029,0,14,20,9
1030,0,14,20,9
1031,0,14,20,9
1032,0,14,20,9
1033,0,14,20,9
1034,0,14,20,9
1035,0,14,20,9
1036,0,14,20,9
1037,0,14,20,9
1038,0,14,20,9
1039,0,14,20,9
1040,0,14,20,9
1041,0,14,20,9
1042,0,14,20,9
1043,0,14,20,9
1044,0,14,20,9
1045,0,14,20,9
1046,0,14,20,9
1047,0,14,20,9
1048,0,14,20,9
1049,0,14,20,9
1050,0,14,20,9
1051,0,14,20,9
1052,0,14,20,9
1053,0,14,20,9
1054,0,14,20,9
1055,0,14,20,9
1056,0,14,20,9
1057,0,14,20,9
1058,0,14,20,9
1059,0,14,20,9
1060,0,14,20,9
1061,0,14,20,9
1062,0,14,20,9
1063,0,14,20,9
1064,0,14,20,9
1065,0,14,20,9
1066,0,14,20,9
1067,0,14,20,9
1068,0,14,20,9
1069,0,14,20,9
1070,0,14,20,9
1071,0,14,20,9
1072,0,14,20,9
1073,0,14,20,9
1074,0,13,22,10
1075,0,13,22,10
1076,0,13,22,10
1077,0,13,22,10
1078,0,13,22,10
1079,0,13,22,10
1080,0,13,22,10
1081,0,13,22,10
1082,0,13,22,10
1083,0,13,22,10
1084,0,13,22,10
1085,0,13,22,10
1086,0,13,22,10
1087,0,13,22,10
1088,0,13,22,10
1089,0,13,22,10
1090,0,13,22,10
1091,0,13,22,10
1092,0,13,22,10
1093,0,13,22,10
1094,0,13,22,10
1095,0,13,22,10
1096,0,13,22,10
1097,0,13,22,10
1098,0,13,22,10
1099,0,13,22,10
1100,0,13,22,10
1101,0,13,22,10
1102,0,13,22,10
1103,0,13,22,10
1104,0,13,22,10
1105,0,13,22,10
1106,0,13,22,10
1107,0,13,22,10
1108,0,13,22,10
1109,0,13,22,10
1110,0,13,22,10
1111,0,13,22,10
1112,0,13,22,10
1113,0,13,22,10
1114,0,13,22,10
1115,0,13,22,10
1116,0,13,22,10
1117,0,13,22,10
1118,0,13,22,10
1119,0,13,22,10
1120,0,13,22,10
1121,0,13,22,10
1122,0,13,22,10
1123,0,13,22,10
1124,0,13,22,10
1125,0,13,22,10
1126,0,13,22,10
1127,0,13,22,10
1128,0,13,22,10
1129,0,13,22,10
1130,0,13,22,10
1131,0,13,22,10
1132,0,13,22,10
1133,0,13,22,10
1134,0,13,22,10
1135,0,13,22,10
1136,0,13,22,10
1137,0,13,22,10
1138,0,13,22,10
1139,0,13,22,10
1140,0,13,22,10
1141,0,13,22,10
1142,0,13,22,10
1143,0,13,22,10
1144,0,13,22,10
1145,0,13,22,10
1146,0,13,22,10
1147,0,13,22,10
1148,0,13,22,10
1149,0,13,22,10
1150,0,13,22,10
1151,0,13,22,10
1152,0,13,22,10
1153,0,13,22,10
1154,0,13,22,10
1155,0,13,22,10
1156,0,13,22,10
1157,0,13,22,10
1158,0,13,22,10
1159,0,13,22,10
1160,0,13,22,10
1161,0,13,22,10
1162,0,13,22,10
1163,0,13,22,10
1164,0,13,22,10
1165,0,13,22,10
1166,0,13,22,10
1167,0,13,22,10
1168,0,13,22,10
1169,0,13,22,10
1170,0,13,22,10
1171,0,13,22,10
1172,0,13,22,10
1173,0,13,22,10
1174,0,13,22,10
1175,0,13,22,10
1176,0,13,22,10
1177,0,13,22,10
1178,0,13,22,10
1179,0,13,22,10
1180,0,13,22,10
1181,0,13,22,10
1182,0,13,22,10
1183,0,13,22,10
1184,0,13,22,10
1185,0,13,22,10
1186,0,13,22,10
1187,0,13,22,10
1188,0,13,22,10
1189,0,13,22,10
1190,0,13,22,10
1191,0,13,22,10
1192,0,13,22,10
1193,0,13,22,10
1194,0,13,22,10
1195,0,13,22,10
1196,0,13,22,10
1197,0,13,22,10
1198,0,13,22,10
1199,0,13,22,10
1200,0,13,22,10
1201,0,13,22,10
1202,0,13,22,10
1203,0,13,22,10
1204,0,13,22,10
1205,0,13,22,10
1206,0,13,22,10
1207,0,13,22,10
1208,0,13,22,10
1209,0,13,22,10
1210,0,13,22,10
1211,0,13,22,10
1212,0,13,22,10
1213,0,13,22,10
1214,0,13,22,10
1215,0,13,22,10
1216,0,13,22,10
1217,0,13,22,10
1218,0,13,22,10
1219,0,13,22,10
1220,0,13,22,10
1221,0,13,22,10
1222,0,13,22,10
1223,0,13,22,10
1224,0,13,22,10
1225,0,13,22,10
1226,0,13,22,10
1227,0,13,22,10
1228,0,13,22,10
1229,0,13,22,10
1230,0,13,22,10
1231,0,13,22,10
1232,0,13,22,10
1233,0,13,22,10
1234,0,13,22,10
1235,0,13,22,10
1236,0,13,22,10
1237,0,13,22,10
1238,0,13,22,10
1239,0,13,22,10
1240,0,13,22,10
1241,0,13,22,10
1242,0,13,22,10
1243,0,13,22,10
1244,0,13,22,10
1245,0,13,22,10
1246,0,13,22,10
1247,0,13,22,10
1248,0,13,22,10
1249,0,13,22,10
1250,0,13,22,10
1251,0,13,22,10
1252,0,13,22,10
1253,0,13,22,10
1254,0,13,22,10
1255,0,13,22,10
1256,0,13,22,10
1257,0,13,22,10
1258,0,13,22,10
1259,0,13,22,10
1260,0,13,22,10
1261,0,13,22,10
1262,0,13,22,10
1263,0,13,22,10
1264,0,13,22,10
1265,0,13,22,10
1266,0,13,22,10
1267,0,13,22,10
1268,0,13,22,10
1269,0,13,22,10
1270,0,13,22,10
1271,0,13,22,10
1272,0,13,22,10
1273,0,13,22,10
1274,0,13,22,10
1275,0,13,22,10
1276,0,13,22,10
1277,0,13,22,10
1278,0,13,22,10
1279,0,13,22,10
1280,0,13,22,10
1281,0,13,22,10
1282,0,13,22,10
1283,0,13,22,10
1284,0,13,22,10
1285,0,13,22,10
1286,0,13,22,10
1287,0,13,22,10
1288,0,13,22,10
1289,0,13,22,10
1290,0,13,22,10
1291,0,13,22,10
1292,0,13,22,10
1293,0,13,22,10
1294,0,13,22,10
1295,0,13,22,10
1296,0,13,22,10
1297,0,13,22,10
1298,0,13,22,10
1299,0,13,22,10
1300,0,13,22,10
1301,0,13,22,10
1302,0,13,22,10
1303,0,13,22,10
1304,0,13,22,10
1305,0,13,22,10
1306,0,13,22,10
1307,0,13,22,10
1308,0,13,22,10
1309,0,13,22,10
1310,0,13,22,10
1311,0,13,22,10
1312,0,13,22,10
1313,0,13,22,10
1314,0,13,22,10
1315,0,13,22,10
1316,0,13,22,10
1317,0,13,22,10
1318,0,13,22,10
1319,0,13,22,10
1320,0,13,22,10
1321,0,13,22,10
1322,0,13,22,10
1323,0,13,22,10
1324,0,13,22,10
1325,0,13,22,10
1326,0,13,22,10
1327,0,13,22,10
1328,0,13,22,10
1329,0,13,22,10
1330,0,13,22,10
1331,0,13,22,10
1332,0,13,22,10
1333,0,13,22,10
1334,0,13,22,10
1335,0,13,22,10
1336,0,13,22,10
1337,0,13,22,10
1338,0,13,22,10
1339,0,13,22,10
1340,0,13,22,10
1341,0,13,22,10
1342,0,13,22,10
1343,0,13,22,10
1344,0,13,22,10
1345,0,13,22,10
1346,0,13,22,10
1347,0,13,22,10
1348,0,13,22,10
1349,0,13,22,10
1350,0,13,22,10
1351,0,13,22,10
1352,0,13,22,10
1353,0,13,22,10
1354,0,13,22,10
1355,0,13,22,10
1356,0,13,22,10
1357,0,13,22,10
1358,0,13,22,10
1359,0,13,22,10
1360,0,13,22,10
