total,l1,l2,l3,l2r
139,0,14,12,1
140,0,14,12,1
141,0,14,12,1
142,0,14,12,1
143,0,14,12,1
144,0,14,12,1
145,0,14,12,1
146,0,13,14,2
147,0,13,14,2
148,0,13,14,2
149,0,13,14,2
150,0,13,14,2
151,0,13,14,2
152,0,13,14,2
153,0,13,14,2
154,0,13,14,2
155,0,13,14,2
156,0,13,14,2
157,0,13,14,2
158,0,13,14,2
159,0,13,14,2
160,0,13,14,2
161,0,13,14,2
162,0,13,14,2
163,0,13,14,2
164,0,13,14,2
165,0,13,14,2
166,0,13,14,2
167,0,13,14,2
168,0,13,14,2
169,0,13,14,2
170,0,13,14,2
171,0,13,14,2
172,0,13,14,2
173,0,13,14,2
174,0,13,14,2
175,0,13,14,2
176,0,13,14,2
177,0,13,14,2
178,0,13,14,2
179,0,13,14,2
180,0,13,14,2
181,0,13,14,2
182,0,13,14,2
183,0,13,14,2
184,0,13,14,2
185,0,13,14,2
186,0,13,14,2
187,0,13,14,2
188,0,13,14,2
189,0,13,14,2
190,0,13,14,2
191,0,13,14,2
192,0,13,14,2
193,0,13,14,2
194,0,13,14,2
195,0,13,14,2
196,0,13,14,2
197,0,13,14,2
198,0,13,14,2
199,0,13,14,2
200,0,13,14,2
201,0,13,14,2
202,0,13,14,2
203,0,13,14,2
204,0,13,14,2
205,0,13,14,2
206,0,13,14,2
207,0,13,14,2
208,0,13,14,2
209,0,13,14,2
210,0,13,14,2
211,0,13,14,2
212,0,13,14,2
213,0,13,14,2
214,0,13,14,2
215,0,13,14,2
216,0,13,14,2
217,0,13,14,2
218,0,12,16,3
219,0,12,16,3
220,0,12,16,3
221,0,12,16,3
222,0,12,16,3
223,0,12,16,3
224,0,12,16,3
225,0,12,16,3
226,0,12,16,3
227,0,12,16,3
228,0,12,16,3
229,0,12,16,3
230,0,12,16,3
231,0,11,18,4
232,0,11,18,4
233,0,11,18,4
234,0,11,18,4
235,0,11,18,4
236,0,11,18,4
237,0,11,18,4
238,0,11,18,4
239,0,11,18,4
240,0,11,18,4
241,0,11,18,4
242,0,11,18,4
243,0,11,18,4
244,0,11,18,4
245,0,11,18,4
246,0,11,18,4
247,0,11,18,4
248,0,11,18,4
249,0,11,18,4
250,0,11,18,4
251,0,11,18,4
252,0,11,18,4
253,0,11,18,4
254,0,11,18,4
255,0,11,18,4
256,0,11,18,4
257,0,11,18,4
258,0,11,18,4
259,0,11,18,4
260,0,11,18,4
261,0,11,18,4
262,0,11,18,4
263,0,11,18,4
264,0,11,18,4
265,0,11,18,4
266,0,11,18,4
267,0,11,18,4
268,0,11,18,4
269,0,11,18,4
270,0,11,18,4
271,0,11,18,4
272,0,11,18,4
273,0,11,18,4
274,0,11,18,4
275,0,11,18,4
276,0,11,18,4
277,0,11,18,4
278,0,11,18,4
279,0,11,18,4
280,0,11,18,4
281,0,11,18,4
282,0,11,18,4
283,0,11,18,4
284,0,11,18,4
285,0,11,18,4
286,0,11,18,4
287,0,11,18,4
288,0,11,18,4
289,0,11,18,4
290,0,11,18,4
291,0,11,18,4
292,0,11,18,4
293,0,11,18,4
294,0,11,18,4
295,0,11,18,4
296,0,11,18,4
297,0,11,18,4
298,0,11,18,4
299,0,11,18,4
300,0,11,18,4
301,0,11,18,4
302,0,11,18,4
303,0,11,18,4
304,0,11,18,4
305,0,11,18,4
306,0,11,18,4
307,0,11,18,4
308,0,11,18,4
309,0,11,18,4
310,0,11,18,4
311,0,11,18,4
312,0,11,18,4
313,0,11,18,4
314,0,11,18,4
315,0,11,18,4
316,0,11,18,4
317,0,11,18,4
318,0,11,18,4
319,0,11,18,4
320,0,11,18,4
321,0,11,18,4
322,0,11,18,4
323,0,11,18,4
324,0,11,18,4
325,0,11,18,4
326,0,11,18,4
327,0,11,18,4
328,0,11,18,4
329,0,11,18,4
330,0,11,18,4
331,0,11,18,4
332,0,11,18,4
333,0,11,18,4
334,0,11,18,4
335,0,11,18,4
336,0,11,18,4
337,0,11,18,4
338,0,11,18,4
339,0,11,18,4
340,0,11,18,4
341,0,11,18,4
342,0,11,18,4
343,0,11,18,4
344,0,11,18,4
345,0,11,18,4
346,0,11,18,4
347,0,11,18,4
348,0,11,18,4
349,0,11,18,4
350,0,11,18,4
351,0,11,18,4
352,0,11,18,4
353,0,11,18,4
354,0,11,18,4
355,0,11,18,4
356,0,11,18,4
357,0,11,18,4
358,0,11,18,4
359,0,11,18,4
360,0,11,18,4
361,0,11,18,4
362,0,11,18,4
363,0,11,18,4
364,0,11,18,4
365,0,11,18,4
366,0,10,20,5
367,0,10,20,5
368,0,10,20,5
369,0,10,20,5
370,0,10,20,5
371,0,10,20,5
372,0,10,20,5
373,0,10,20,5
374,0,10,20,5
375,0,10,20,5
376,0,10,20,5
377,0,10,20,5
378,0,10,20,5
379,0,10,20,5
380,0,10,20,5
381,0,10,20,5
382,0,10,20,5
383,0,10,20,5
384,0,10,20,5
385,0,10,20,5
386,0,10,20,5
387,0,10,20,5
388,0,10,20,5
389,0,10,20,5
390,0,10,20,5
391,0,10,20,5
392,0,10,20,5
393,0,10,20,5
394,0,10,20,5
395,0,10,20,5
396,0,10,20,5
397,0,10,20,5
398,0,10,20,5
399,0,10,20,5
400,0,10,20,5
401,0,10,20,5
402,0,10,20,5
403,0,10,20,5
404,0,10,20,5
405,0,10,20,5
406,0,10,20,5
407,0,10,20,5
408,0,10,20,5
409,0,10,20,5
410,0,10,20,5
411,0,10,20,5
412,0,10,20,5
413,0,10,20,5
414,0,10,20,5
415,0,10,20,5
416,0,10,20,5
417,0,10,20,5
418,0,10,20,5
419,0,10,20,5
420,0,10,20,5
421,0,10,20,5
422,0,10,20,5
423,0,10,20,5
424,0,10,20,5
425,0,10,20,5
426,0,10,20,5
427,0,10,20,5
428,0,10,20,5
429,0,10,20,5
430,0,10,20,5
431,0,10,20,5
432,0,10,20,5
433,0,10,20,5
434,0,10,20,5
435,0,10,20,5
436,0,10,20,5
437,0,10,20,5
438,0,10,20,5
439,0,10,20,5
440,0,10,20,5
441,0,10,20,5
442,0,10,20,5
443,0,10,20,5
444,0,10,20,5
445,0,10,20,5
446,0,10,20,5
447,0,10,20,5
448,0,10,20,5
449,0,10,20,5
450,0,10,20,5
451,0,10,20,5
452,0,10,20,5
453,0,10,20,5
454,0,10,20,5
455,0,10,20,5
456,0,10,20,5
457,0,10,20,5
458,0,10,20,5
459,0,10,20,5
460,0,10,20,5
461,0,10,20,5
462,0,10,20,5
463,0,10,20,5
464,0,10,20,5
465,0,10,20,5
466,0,10,20,5
467,0,10,20,5
468,0,10,20,5
469,0,10,20,5
470,0,10,20,5
471,0,10,20,5
472,0,10,20,5
473,0,10,20,5
474,0,10,20,5
475,0,10,20,5
476,0,10,20,5
477,0,10,20,5
478,0,10,20,5
479,0,10,20,5
480,0,10,20,5
481,0,10,20,5
482,0,10,20,5
483,0,10,20,5
484,0,10,20,5
485,0,10,20,5
486,0,10,20,5
487,0,10,20,5
488,0,10,20,5
489,0,10,20,5
490,0,10,20,5
491,0,10,20,5
492,0,10,20,5
493,0,9,22,6
494,0,9,22,6
495,0,8,24,7
496,0,8,24,7
497,0,8,24,7
498,0,8,24,7
499,0,8,24,7
500,0,8,24,7
501,0,8,24,7
502,0,8,24,7
503,0,8,24,7
504,0,8,24,7
505,0,8,24,7
506,0,8,24,7
507,0,8,24,7
508,0,8,24,7
509,0,8,24,7
510,0,8,24,7
511,0,8,24,7
512,0,8,24,7
513,0,8,24,7
514,0,8,24,7
515,0,8,24,7
516,0,8,24,7
517,0,8,24,7
518,0,8,24,7
519,0,8,24,7
520,0,8,24,7
521,0,8,24,7
522,0,8,24,7
523,0,8,24,7
524,0,8,24,7
525,0,8,24,7
526,0,8,24,7
527,0,8,24,7
528,0,8,24,7
529,0,8,24,7
530,0,8,24,7
531,0,8,24,7
532,0,8,24,7
533,0,8,24,7
534,0,8,24,7
535,0,8,24,7
536,0,8,24,7
537,0,8,24,7
538,0,8,24,7
539,0,8,24,7
540,0,8,24,7
541,0,8,24,7
542,0,8,24,7
543,0,8,24,7
544,0,8,24,7
545,0,8,24,7
546,0,8,24,7
547,0,8,24,7
548,0,8,24,7
549,0,8,24,7
550,0,8,24,7
551,0,8,24,7
552,0,8,24,7
553,0,8,24,7
554,0,8,24,7
555,0,8,24,7
556,0,8,24,7
557,0,8,24,7
558,0,8,24,7
559,0,8,24,7
560,0,8,24,7
561,0,8,24,7
562,0,8,24,7
563,0,8,24,7
564,0,8,24,7
565,0,8,24,7
566,0,8,24,7
567,0,8,24,7
568,0,8,24,7
569,0,8,24,7
570,0,8,24,7
571,0,8,24,7
572,0,8,24,7
573,0,8,24,7
574,0,8,24,7
575,0,8,24,7
576,0,8,24,7
577,0,8,24,7
578,0,8,24,7
579,0,8,24,7
580,0,8,24,7
581,0,8,24,7
582,0,8,24,7
583,0,8,24,7
584,0,8,24,7
585,0,8,24,7
586,0,8,24,7
587,0,8,24,7
588,0,8,24,7
589,0,8,24,7
590,0,8,24,7
591,0,8,24,7
592,0,8,24,7
593,0,8,24,7
594,0,8,24,7
595,0,8,24,7
596,0,8,24,7
597,0,8,24,7
598,0,8,24,7
599,0,8,24,7
600,0,8,24,7
601,0,8,24,7
602,0,8,24,7
603,0,8,24,7
604,0,8,24,7
605,0,8,24,7
606,0,8,24,7
607,0,8,24,7
608,0,8,24,7
609,0,8,24,7
610,0,8,24,7
611,0,8,24,7
612,0,8,24,7
613,0,8,24,7
614,0,8,24,7
615,0,8,24,7
616,0,8,24,7
617,0,8,24,7
618,0,8,24,7
619,0,8,24,7
620,0,8,24,7
621,0,8,24,7
622,0,8,24,7
623,0,8,24,7
624,0,8,24,7
625,0,8,24,7
626,0,8,24,7
627,0,8,24,7
628,0,8,24,7
629,0,8,24,7
630,0,8,24,7
631,0,8,24,7
632,0,8,24,7
633,0,8,24,7
634,0,8,24,7
635,0,8,24,7
636,0,8,24,7
637,0,8,24,7
638,0,8,24,7
639,0,8,24,7
640,0,8,24,7
641,0,7,26,8
642,0,7,26,8
643,0,7,26,8
644,0,7,26,8
645,0,7,26,8
646,0,7,26,8
647,0,7,26,8
648,0,7,26,8
649,0,7,26,8
650,0,7,26,8
651,0,7,26,8
652,0,7,26,8
653,0,7,26,8
654,0,7,26,8
655,0,7,26,8
656,0,7,26,8
657,0,7,26,8
658,0,7,26,8
659,0,7,26,8
660,0,7,26,8
661,0,7,26,8
662,0,7,26,8
663,0,7,26,8
664,0,7,26,8
665,0,7,26,8
666,0,7,26,8
667,0,7,26,8
668,0,7,26,8
669,0,7,26,8
670,0,7,26,8
671,0,7,26,8
672,0,7,26,8
673,0,7,26,8
674,0,7,26,8
675,0,7,26,8
676,0,7,26,8
677,0,7,26,8
678,0,7,26,8
679,0,7,26,8
680,0,7,26,8
681,0,7,26,8
682,0,7,26,8
683,0,7,26,8
684,0,7,26,8
685,0,7,26,8
686,0,7,26,8
687,0,7,26,8
688,0,7,26,8
689,0,7,26,8
690,0,7,26,8
691,0,7,26,8
692,0,7,26,8
693,0,7,26,8
694,0,7,26,8
695,0,7,26,8
696,0,7,26,8
697,0,7,26,8
698,0,7,26,8
699,0,7,26,8
700,0,7,26,8
701,0,7,26,8
702,0,7,26,8
703,0,7,26,8
704,0,7,26,8
705,0,7,26,8
706,0,7,26,8
707,0,7,26,8
708,0,7,26,8
709,0,7,26,8
710,0,7,26,8
711,0,7,26,8
712,0,7,26,8
713,0,7,26,8
714,0,7,26,8
715,0,7,26,8
716,0,7,26,8
717,0,7,26,8
718,0,7,26,8
719,0,7,26,8
720,0,7,26,8
721,0,7,26,8
722,0,7,26,8
723,0,7,26,8
724,0,7,26,8
725,0,7,26,8
726,0,7,26,8
727,0,7,26,8
728,0,7,26,8
729,0,7,26,8
730,0,7,26,8
731,0,7,26,8
732,0,7,26,8
733,0,7,26,8
734,0,7,26,8
735,0,6,28,9
736,0,6,28,9
737,0,6,28,9
738,0,6,28,9
739,0,6,28,9
740,0,6,28,9
741,0,6,28,9
742,0,6,28,9
743,0,6,28,9
744,0,6,28,9
745,0,6,28,9
746,0,6,28,9
747,0,6,28,9
748,0,6,28,9
749,0,6,28,9
750,0,6,28,9
751,0,6,28,9
752,0,6,28,9
753,0,6,28,9
754,0,6,28,9
755,0,6,28,9
756,0,6,28,9
757,0,6,28,9
758,0,6,28,9
759,0,6,28,9
760,0,6,28,9
761,0,6,28,9
762,0,6,28,9
763,0,6,28,9
764,0,6,28,9
765,0,6,28,9
766,0,6,28,9
767,0,6,28,9
768,0,6,28,9
769,0,6,28,9
770,0,6,28,9
771,0,6,28,9
772,0,6,28,9
773,0,6,28,9
774,0,6,28,9
775,0,6,28,9
776,0,6,28,9
777,0,6,28,9
778,0,6,28,9
779,0,6,28,9
780,0,6,28,9
781,0,6,28,9
782,0,6,28,9
783,0,6,28,9
784,0,6,28,9
785,0,6,28,9
786,0,6,28,9
787,0,6,28,9
788,0,6,28,9
789,0,6,28,9
790,0,6,28,9
791,0,6,28,9
792,0,6,28,9
793,0,6,28,9
794,0,6,28,9
795,0,6,28,9
796,0,6,28,9
797,0,6,28,9
798,0,6,28,9
799,0,6,28,9
800,0,6,28,9
801,0,6,28,9
802,0,6,28,9
803,0,6,28,9
804,0,6,28,9
805,0,6,28,9
806,0,6,28,9
807,0,6,28,9
808,0,6,28,9
809,0,6,28,9
810,0,6,28,9
811,0,6,28,9
812,0,6,28,9
813,0,6,28,9
814,0,6,28,9
815,0,6,28,9
816,0,6,28,9
817,0,6,28,9
818,0,6,28,9
819,0,5,30,10
820,0,5,30,10
821,0,5,30,10
822,0,5,30,10
823,0,5,30,10
824,0,5,30,10
825,0,5,30,10
826,0,5,30,10
827,0,5,30,10
828,0,5,30,10
829,0,5,30,10
830,0,5,30,10
831,0,5,30,10
832,0,5,30,10
833,0,5,30,10
834,0,5,30,10
835,0,5,30,10
836,0,5,30,10
837,0,5,30,10
838,0,5,30,10
839,0,5,30,10
840,0,5,30,10
841,0,5,30,10
842,0,5,30,10
843,0,5,30,10
844,0,5,30,10
845,0,5,30,10
846,0,5,30,10
847,0,5,30,10
848,0,5,30,10
849,0,5,30,10
850,0,5,30,10
851,0,5,30,10
852,0,5,30,10
853,0,5,30,10
854,0,5,30,10
855,0,5,30,10
856,0,5,30,10
857,0,5,30,10
858,0,5,30,10
859,0,5,30,10
860,0,5,30,10
861,0,5,30,10
862,0,5,30,10
863,0,5,30,10
864,0,5,30,10
865,0,5,30,10
866,0,5,30,10
867,0,5,30,10
868,0,5,30,10
869,0,5,30,10
870,0,5,30,10
871,0,5,30,10
872,0,5,30,10
873,0,5,30,10
874,0,5,30,10
875,0,5,30,10
876,0,5,30,10
877,0,5,30,10
878,0,5,30,10
879,0,5,30,10
880,0,5,30,10
881,0,5,30,10
882,0,5,30,10
883,0,5,30,10
884,0,5,30,10
885,0,5,30,10
886,0,5,30,10
887,0,5,30,10
888,0,5,30,10
889,0,5,30,10
890,0,5,30,10
891,0,5,30,10
892,0,5,30,10
893,0,5,30,10
894,0,5,30,10
895,0,5,30,10
896,0,5,30,10
897,0,5,30,10
898,0,5,30,10
899,0,5,30,10
900,0,5,30,10
901,0,5,30,10
902,0,5,30,10
903,0,5,30,10
904,0,5,30,10
905,0,5,30,10
906,0,5,30,10
907,0,5,30,10
908,0,5,30,10
909,0,5,30,10
910,0,5,30,10
911,0,5,30,10
912,0,5,30,10
913,0,5,30,10
914,0,5,30,10
915,0,5,30,10
916,0,5,30,10
917,0,5,30,10
918,0,5,30,10
919,0,5,30,10
920,0,5,30,10
921,0,5,30,10
922,0,5,30,10
923,0,5,30,10
924,0,5,30,10
925,0,5,30,10
926,0,5,30,10
927,0,5,30,10
928,0,5,30,10
929,0,5,30,10
930,0,5,30,10
931,0,5,30,10
932,0,5,30,10
933,0,5,30,10
934,0,5,30,10
935,0,5,30,10
936,0,5,30,10
937,0,5,30,10
938,0,5,30,10
939,0,5,30,10
940,0,5,30,10
941,0,5,30,10
942,0,5,30,10
943,0,5,30,10
944,0,5,30,10
945,0,5,30,10
946,0,5,30,10
947,0,5,30,10
948,0,5,30,10
949,0,5,30,10
950,0,5,30,10
951,0,5,30,10
952,0,5,30,10
953,0,5,30,10
954,0,5,30,10
955,0,5,30,10
956,0,5,30,10
957,0,5,30,10
958,0,5,30,10
959,0,5,30,10
960,0,5,30,10
961,0,5,30,10
962,0,5,30,10
963,0,5,30,10
964,0,5,30,10
965,0,5,30,10
966,0,5,30,10
967,0,5,30,10
968,0,5,30,10
969,0,5,30,10
970,0,5,30,10
971,0,5,30,10
972,0,5,30,10
973,0,5,30,10
974,0,5,30,10
975,0,5,30,10
976,0,5,30,10
977,0,5,30,10
978,0,5,30,10
979,0,5,30,10
980,0,5,30,10
981,0,4,32,11
982,0,4,32,11
983,0,4,32,11
984,0,4,32,11
985,0,4,32,11
986,0,4,32,11
987,0,4,32,11
988,0,4,32,11
989,0,4,32,11
990,0,4,32,11
991,0,4,32,11
992,0,4,32,11
993,0,4,32,11
994,0,4,32,11
995,0,4,32,11
996,0,4,32,11
997,0,4,32,11
998,0,4,32,11
999,0,4,32,11
1000,0,4,32,11
1001,0,4,32,11
1002,0,4,32,11
1003,0,4,32,11
1004,0,4,32,11
1005,0,4,32,11
1006,0,4,32,11
1007,0,4,32,11
1008,0,4,32,11
1009,0,4,32,11
1010,0,4,32,11
1011,0,4,32,11
1012,0,4,32,11
1013,0,4,32,11
1014,0,4,32,11
1015,0,4,32,11
1016,0,4,32,11
1017,0,4,32,11
1018,0,4,32,11
1019,0,4,32,11
1020,0,4,32,11
1021,0,4,32,11
1022,0,4,32,11
1023,0,4,32,11
1024,0,4,32,11
1025,0,4,32,11
1026,0,4,32,11
1027,0,4,32,11
1028,0,4,32,11
1029,0,4,32,11
1030,0,4,32,11
1031,0,4,32,11
1032,0,4,32,11
1033,0,4,32,11
1034,0,4,32,11
1035,0,4,32,11
1036,0,4,32,11
1037,0,4,32,11
1038,0,4,32,11
1039,0,4,32,11
1040,0,4,32,11
1041,0,4,32,11
1042,0,4,32,11
1043,0,4,32,11
1044,0,4,32,11
1045,0,4,32,11
1046,0,4,32,11
1047,0,4,32,11
1048,0,4,32,11
1049,0,4,32,11
1050,0,4,32,11
1051,0,4,32,11
1052,0,4,32,11
1053,0,4,32,11
1054,0,4,32,11
1055,0,4,32,11
1056,0,4,32,11
1057,0,4,32,11
1058,0,4,32,11
1059,0,4,32,11
1060,0,4,32,11
1061,0,4,32,11
1062,0,4,32,11
1063,0,4,32,11
1064,0,4,32,11
1065,0,4,32,11
1066,0,4,32,11
1067,0,4,32,11
1068,0,4,32,11
1069,0,4,32,11
1070,0,4,32,11
1071,0,4,32,11
1072,0,4,32,11
1073,0,4,32,11
1074,0,4,32,11
1075,0,4,32,11
1076,0,4,32,11
1077,0,4,32,11
1078,0,4,32,11
1079,0,4,32,11
1080,0,4,32,11
1081,0,4,32,11
1082,0,4,32,11
1083,0,4,32,11
1084,0,4,32,11
1085,0,4,32,11
1086,0,4,32,11
1087,0,4,32,11
1088,0,4,32,11
1089,0,4,32,11
1090,0,4,32,11
1091,0,4,32,11
1092,0,4,32,11
1093,0,4,32,11
1094,0,4,32,11
1095,0,4,32,11
1096,0,4,32,11
1097,0,4,32,11
1098,0,4,32,11
1099,0,4,32,11
1100,0,4,32,11
1101,0,4,32,11
1102,0,4,32,11
1103,0,4,32,11
1104,0,4,32,11
1105,0,4,32,11
1106,0,4,32,11
1107,0,4,32,11
1108,0,4,32,11
1109,0,4,32,11
1110,0,4,32,11
1111,0,4,32,11
1112,0,4,32,11
1113,0,4,32,11
1114,0,4,32,11
1115,0,4,32,11
1116,0,4,32,11
1117,0,4,32,11
1118,0,4,32,11
1119,0,4,32,11
1120,0,4,32,11
1121,0,4,32,11
1122,0,4,32,11
1123,0,4,32,11
1124,0,4,32,11
1125,0,4,32,11
1126,0,4,32,11
1127,0,4,32,11
1128,0,4,32,11
1129,0,4,32,11
1130,0,4,32,11
1131,0,4,32,11
1132,0,4,32,11
1133,0,4,32,11
1134,0,4,32,11
1135,0,4,32,11
1136,0,4,32,11
1137,0,4,32,11
1138,0,4,32,11
1139,0,4,32,11
1140,0,4,32,11
1141,0,4,32,11
1142,0,4,32,11
1143,0,3,34,12
1144,0,3,34,12
1145,0,3,34,12
1146,0,3,34,12
1147,0,3,34,12
1148,0,3,34,12
1149,0,3,34,12
1150,0,3,34,12
1151,0,3,34,12
1152,0,3,34,12
1153,0,3,34,12
1154,0,3,34,12
1155,0,3,34,12
1156,0,3,34,12
1157,0,3,34,12
1158,0,3,34,12
1159,0,3,34,12
1160,0,3,34,12
1161,0,3,34,12
1162,0,3,34,12
1163,0,3,34,12
1164,0,3,34,12
1165,0,3,34,12
1166,0,3,34,12
1167,0,3,34,12
1168,0,3,34,12
1169,0,3,34,12
1170,0,3,34,12
1171,0,3,34,12
1172,0,3,34,12
1173,0,3,34,12
1174,0,3,34,12
1175,0,3,34,12
1176,0,3,34,12
1177,0,3,34,12
1178,0,3,34,12
1179,0,3,34,12
1180,0,3,34,12
1181,0,3,34,12
1182,0,3,34,12
1183,0,3,34,12
1184,0,3,34,12
1185,0,3,34,12
1186,0,3,34,12
1187,0,3,34,12
1188,0,3,34,12
1189,0,3,34,12
1190,0,3,34,12
1191,0,3,34,12
1192,0,3,34,12
1193,0,3,34,12
1194,0,3,34,12
1195,0,3,34,12
1196,0,3,34,12
1197,0,3,34,12
1198,0,3,34,12
1199,0,3,34,12
1200,0,3,34,12
1201,0,3,34,12
1202,0,3,34,12
1203,0,3,34,12
1204,0,3,34,12
1205,0,3,34,12
1206,0,3,34,12
1207,0,3,34,12
1208,0,3,34,12
1209,0,3,34,12
1210,0,3,34,12
1211,0,3,34,12
1212,0,3,34,12
1213,0,3,34,12
1214,0,3,34,12
1215,0,3,34,12
1216,0,3,34,12
1217,0,3,34,12
1218,0,3,34,12
1219,0,3,34,12
1220,0,3,34,12
1221,0,3,34,12
1222,0,3,34,12
1223,0,3,34,12
1224,0,3,34,12
1225,0,3,34,12
1226,0,3,34,12
1227,0,3,34,12
1228,0,3,34,12
1229,0,3,34,12
1230,0,3,34,12
1231,0,3,34,12
1232,0,3,34,12
1233,0,3,34,12
1234,0,3,34,12
1235,0,3,34,12
1236,0,3,34,12
1237,0,3,34,12
1238,0,3,34,12
1239,0,3,34,12
1240,0,3,34,12
1241,0,3,34,12
1242,0,3,34,12
1243,0,3,34,12
1244,0,3,34,12
1245,0,3,34,12
1246,0,3,34,12
1247,0,3,34,12
1248,0,3,34,12
1249,0,3,34,12
1250,0,3,34,12
1251,0,3,34,12
1252,0,3,34,12
1253,0,3,34,12
1254,0,3,34,12
1255,0,3,34,12
1256,0,3,34,12
1257,0,3,34,12
1258,0,3,34,12
1259,0,3,34,12
1260,0,3,34,12
1261,0,3,34,12
1262,0,3,34,12
1263,0,3,34,12
1264,0,3,34,12
1265,0,3,34,12
1266,0,3,34,12
1267,0,3,34,12
1268,0,3,34,12
1269,0,3,34,12
1270,0,3,34,12
1271,0,3,34,12
1272,0,3,34,12
1273,0,3,34,12
1274,0,3,34,12
1275,0,3,34,12
1276,0,3,34,12
1277,0,3,34,12
1278,0,3,34,12
1279,0,3,34,12
1280,0,3,34,12
1281,0,3,34,12
1282,0,3,34,12
1283,0,3,34,12
1284,0,3,34,12
1285,0,3,34,12
1286,0,3,34,12
1287,0,3,34,12
1288,0,3,34,12
1289,0,3,34,12
1290,0,3,34,12
1291,0,3,34,12
1292,0,3,34,12
1293,0,3,34,12
1294,0,3,34,12
1295,0,3,34,12
1296,0,3,34,12
1297,0,2,36,13
1298,0,2,36,13
1299,0,2,36,13
1300,0,2,36,13
1301,0,2,36,13
1302,0,2,36,13
1303,0,2,36,13
1304,0,2,36,13
1305,0,2,36,13
1306,0,2,36,13
1307,0,2,36,13
1308,0,2,36,13
1309,0,2,36,13
1310,0,2,36,13
1311,0,2,36,13
1312,0,2,36,13
1313,0,2,36,13
1314,0,2,36,13
1315,0,2,36,13
1316,0,2,36,13
1317,0,2,36,13
1318,0,2,36,13
1319,0,2,36,13
1320,0,2,36,13
1321,0,2,36,13
1322,0,2,36,13
1323,0,2,36,13
1324,0,2,36,13
1325,0,2,36,13
1326,0,2,36,13
1327,0,2,36,13
1328,0,2,36,13
1329,0,2,36,13
1330,0,2,36,13
1331,0,2,36,13
1332,0,2,36,13
1333,0,2,36,13
1334,0,2,36,13
1335,0,2,36,13
1336,0,2,36,13
1337,0,2,36,13
1338,0,2,36,13
1339,0,2,36,13
1340,0,2,36,13
1341,0,2,36,13
1342,0,2,36,13
1343,0,2,36,13
1344,0,2,36,13
1345,0,2,36,13
1346,0,2,36,13
1347,0,2,36,13
1348,0,2,36,13
1349,0,2,36,13
1350,0,2,36,13
1351,0,2,36,13
1352,0,2,36,13
1353,0,2,36,13
1354,0,2,36,13
1355,0,2,36,13
1356,0,2,36,13
1357,0,2,36,13
1358,0,2,36,13
1359,0,2,36,13
1360,0,2,36,13
