total,l1,l2,l3
667,0,7,26
668,0,7,26
669,0,7,26
670,0,7,26
671,0,7,26
672,0,7,26
673,0,7,26
674,0,7,26
675,0,7,26
676,0,7,26
677,0,7,26
678,0,7,26
679,0,7,26
680,0,7,26
681,0,7,26
682,0,7,26
683,0,7,26
684,0,7,26
685,0,7,26
686,0,7,26
687,0,7,26
688,0,7,26
689,0,7,26
690,0,7,26
691,0,7,26
692,0,7,26
693,0,7,26
694,0,7,26
695,0,7,26
696,0,7,26
697,0,7,26
698,0,7,26
699,0,7,26
700,0,7,26
701,0,7,26
702,0,7,26
703,0,7,26
704,0,7,26
705,0,7,26
706,0,7,26
707,0,7,26
708,0,7,26
709,0,7,26
710,0,7,26
711,0,7,26
712,0,7,26
713,0,7,26
714,0,7,26
715,0,7,26
716,0,7,26
717,0,7,26
718,0,7,26
719,0,7,26
720,0,7,26
721,0,7,26
722,0,7,26
723,0,7,26
724,0,7,26
725,0,7,26
726,0,7,26
727,0,7,26
728,0,7,26
729,0,7,26
730,0,7,26
731,0,7,26
732,0,7,26
733,0,7,26
734,0,7,26
735,0,6,28
736,0,6,28
737,0,6,28
738,0,6,28
739,0,6,28
740,0,6,28
741,0,6,28
742,0,6,28
743,0,6,28
744,0,6,28
745,0,6,28
746,0,6,28
747,0,6,28
748,0,6,28
749,0,6,28
750,0,6,28
751,0,6,28
752,0,6,28
753,0,6,28
754,0,6,28
755,0,6,28
756,0,6,28
757,0,6,28
758,0,6,28
759,0,6,28
760,0,6,28
761,0,6,28
762,0,6,28
763,0,6,28
764,0,6,28
765,0,6,28
766,0,6,28
767,0,6,28
768,0,6,28
769,0,6,28
770,0,6,28
771,0,6,28
772,0,6,28
773,0,6,28
774,0,6,28
775,0,6,28
776,0,6,28
777,0,6,28
778,0,6,28
779,0,6,28
780,0,6,28
781,0,6,28
782,0,6,28
783,0,6,28
784,0,6,28
785,0,6,28
786,0,6,28
787,0,6,28
788,0,6,28
789,0,6,28
790,0,6,28
791,0,6,28
792,0,6,28
793,0,6,28
794,0,6,28
